,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99965,358.90253,0.99824,358.7956,0.99695,358.62835
1,Gen1A-10,0.99974,349.65935,0.99934,349.43315,0.98491,348.60071,1.00486,347.43286
2,Gen1A-11,1.0,349.68644,0.99961,349.47039,0.98575,348.61763,1.00525,347.44439
3,Gen1A-2,1.0,357.97005,0.99961,357.93379,0.99716,357.7773,0.99739,357.5135
4,Gen1A-3,1.0,359.33597,0.99967,359.32327,0.99862,359.24705,0.99674,359.13336
5,Gen1A-4,1.0,49.99998,0.99973,49.99489,0.99968,49.95266,0.9967,49.91816
6,Gen1A-5,1.0,349.94507,0.99959,349.71313,0.98571,348.85353,1.00486,347.78392
7,Gen1A-6,0.99873,349.07845,0.99834,348.85242,0.98358,347.98904,1.004,346.83756
8,Gen1A-7,1.0,359.47023,0.99967,359.45723,0.99818,359.36879,0.99625,359.24173
9,Gen1A-8,0.99758,353.21166,0.99714,353.11909,0.98969,352.73811,0.99675,352.09248
10,Gen1A-9,0.99611,354.01638,0.99567,353.93252,0.989,353.58955,0.99481,353.0141
11,Gen1B-1,1.00984,10.37858,1.00916,10.4005,1.00307,13.24043,1.01244,1.48824
12,Gen1B-11,0.99999,7.02756,0.99932,7.02142,0.99251,9.15578,1.00632,359.38384
13,Gen1B-12,0.99778,6.4718,0.99707,6.46082,0.98908,8.58361,1.00471,358.87315
14,Gen1B-13,1.00873,9.93964,1.00798,9.96074,1.00049,12.88008,1.01138,0.95382
15,Gen1B-14,1.01203,10.20758,1.0112,10.2296,1.00204,13.28671,1.0141,1.0129
16,Gen1B-2,1.0082,9.40245,1.00756,9.41936,1.002,12.04824,1.01124,0.8596
17,Gen1B-3,1.01278,14.30337,1.01225,14.34071,1.00908,17.40853,1.01224,4.85405
18,Gen1B-3-1,1.01278,14.30337,1.01225,14.34071,1.00908,17.40853,1.01224,4.85405
19,Gen1B-4,1.00976,10.24269,1.00905,10.26467,1.00242,13.14671,1.01233,1.29704
20,Gen1B-4-1,1.01738,9.32605,1.01672,9.34271,1.01063,12.0071,1.02058,0.73451
21,Gen1B-5,1.00709,9.03109,1.00619,9.04844,0.99545,12.10382,1.01011,359.89819
22,Gen1B-6,1.00616,8.66382,1.0052,8.67929,0.99303,11.77242,1.00892,359.49359
23,Gen1B-6-1,1.0065,8.94898,1.00557,8.9661,0.9943,12.06631,1.00979,359.75649
24,Gen1B-7,1.01203,10.20757,1.0112,10.22959,1.00205,13.2867,1.01411,1.01289
25,Gen2E-17,1.00083,358.47508,0.92275,351.73629,0.7616,250.73624,1.10507,109.4299
26,Gen2E-18,0.99988,358.55603,0.93493,353.06258,0.75978,253.47737,1.10514,108.80818
27,Gen2E-2,0.99958,358.89852,0.93976,353.9278,0.74993,256.75448,1.10311,108.08889
28,Gen2E-30,0.99954,358.06397,0.92321,351.41103,0.7598,250.41052,1.10398,109.07748
29,Gen2E-33,0.99956,357.34113,0.92903,351.11806,0.75372,250.61199,1.10111,108.02261
30,Gen2E-34,0.9996,358.89498,0.93955,353.90943,0.75162,256.71538,1.10577,108.15368
31,Gen2E-35,0.99738,357.34425,0.93249,351.67591,0.74714,252.01082,1.09823,107.53883
32,Gen2E-36,0.99783,357.35576,0.92997,351.40029,0.75185,250.97408,1.09993,107.93465
33,Gen2E-37,0.99961,357.77141,0.94755,353.32868,0.74102,257.85579,1.09653,106.16969
34,Gen2E-5,0.99573,359.39226,0.90862,351.91162,0.75197,250.54171,1.09148,110.00893
35,Gen2E-7,0.99957,359.12245,0.93863,354.08657,0.75797,255.73014,1.10449,108.88779
36,Gen2W-1,0.99944,5.30047,0.79598,346.89374,0.78222,244.96907,1.11318,119.39142
37,Gen2W-11,0.99944,5.22766,0.79188,346.12568,0.78194,245.00933,1.11312,119.31534
38,Gen2W-12,0.99945,4.85749,0.80473,347.32288,0.78047,245.07294,1.11208,118.8578
39,Gen2W-21,0.99944,5.07524,0.79832,346.89991,0.78248,244.84354,1.11351,119.26507
40,Gen2W-24,0.99933,4.3638,0.80245,346.40162,0.78287,244.07282,1.11138,118.62735
41,Gen2W-25,0.99849,4.65633,0.79014,344.95347,0.7793,244.6939,1.11055,118.69703
42,Gen2W-5,0.99944,5.19041,0.79515,346.64845,0.78306,244.889,1.11143,119.20839
43,Gen2W-6,0.99822,4.626,0.79916,346.30861,0.77831,244.94224,1.10932,118.52495
44,Gen3D-10,0.99723,5.21419,0.99474,4.88182,0.92679,342.29004,1.00879,80.11358
45,Gen3D-13,1.00098,5.46362,0.99882,5.16511,0.93559,342.75985,1.01833,80.18804
46,Gen3D-15,0.99715,5.47699,0.99411,5.08747,0.92016,342.19739,1.0065,80.61871
47,Gen3D-17,0.99349,4.7628,0.99111,4.43899,0.9241,341.83581,1.00664,79.63143
48,Gen3D-20,1.00126,6.34186,0.99926,6.07618,0.9392,343.92006,1.02172,80.9564
49,Gen3D-23,0.99638,5.41177,0.99338,5.02471,0.91933,342.14321,1.0067,80.53301
50,Gen3D-25,0.99478,5.48591,0.99138,5.05415,0.91165,341.91801,1.0064,80.77778
51,Gen3D-26,0.99784,5.56485,0.99485,5.17929,0.9212,342.31005,1.00946,80.68878
52,Gen3D-29,0.99563,5.62378,0.99217,5.18606,0.91178,342.02807,1.008,80.93809
53,Gen3D-30,0.98896,5.10097,0.98514,4.61917,0.89851,341.17402,0.99851,80.55583
54,Gen3D-31,0.99536,5.29517,0.99235,4.90722,0.91807,342.00346,1.00574,80.42472
55,Gen3D-32,0.99369,5.15668,0.99062,4.75982,0.91513,341.78242,1.00418,80.32875
56,Gen3D-4,0.99982,5.75322,0.99688,5.37641,0.92373,342.5756,1.01141,80.84578
57,Gen3D-5,0.99832,5.59331,0.99539,5.21471,0.92223,342.37916,1.01042,80.69906
58,Gen3L-10,0.99156,6.37629,0.98842,6.00604,0.9141,343.56828,1.00081,81.37268
59,Gen3L-18,0.99793,6.99725,0.9948,6.63355,0.92165,344.33009,1.00678,81.96272
60,Gen3L-2,0.99472,6.78569,0.99119,6.37819,0.91287,343.76715,1.0038,81.90396
61,Gen3L-20,0.99962,7.43278,0.9965,7.0739,0.92443,344.86749,1.008,82.37651
62,Gen3L-21,0.99962,7.80925,0.99654,7.45701,0.92595,345.36301,1.00709,82.72951
63,Gen3L-22,0.99962,7.89976,0.99655,7.5496,0.92625,345.485,1.00701,82.81235
64,Gen3L-26-1,0.99565,355.64869,0.99306,355.32592,0.93041,332.19821,0.99798,67.17129
65,Gen3L-27,0.99415,353.81379,0.99136,353.47812,0.92358,330.00176,0.99312,65.1231
66,Gen3L-29,0.99961,356.00317,0.99713,355.71521,0.93621,333.00124,0.99362,66.88397
67,Gen3L-3,0.99691,6.99597,0.99356,6.60951,0.91808,344.16576,1.00537,82.04158
68,Gen3L-30,0.99785,355.86609,0.99531,355.54978,0.93332,332.49271,0.99967,67.34515
69,Gen3L-31,0.99985,13.02897,0.99656,12.70849,0.95006,352.50995,1.01753,86.45363
70,Gen3L-32,0.99745,9.51904,0.99377,9.12794,0.93509,347.37052,1.02443,83.94095
71,Gen3L-33,0.99982,344.48599,0.99291,343.56231,0.86975,313.54976,0.98183,58.13978
72,Gen3L-34,1.00519,344.31499,0.99457,342.91893,0.8697,312.53059,0.98666,57.89033
73,Gen3L-35,1.00017,344.35753,0.9942,343.58554,0.88918,315.46166,0.99286,56.38373
74,Gen3L-36,1.00967,350.7457,1.00588,350.33003,0.94425,325.22857,1.03286,60.3038
75,Gen3L-37,0.9999,358.11844,0.99734,357.7821,0.93986,334.89589,1.01124,70.20034
76,Gen3L-38,1.01988,348.04173,1.0159,347.57103,0.95415,321.53128,1.04134,57.87227
77,Gen3L-38-1,0.98956,344.33005,0.98465,343.68191,0.88418,315.92261,0.98347,56.2425
78,Gen3L-39,0.99124,6.30313,0.98793,5.91469,0.91143,343.36059,1.00015,81.36539
79,Gen3L-40,0.9912,353.17789,0.98835,352.83686,0.91903,329.24617,0.98891,64.42607
80,Gen3L-41,0.99411,358.3133,0.99162,357.98445,0.9375,335.19512,1.00763,70.27166
