,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99935,358.89853,0.99917,358.81646,0.99908,358.83985
1,Gen1A-10,0.99974,349.65935,0.99845,349.38326,0.98643,348.82744,1.00176,349.02951
2,Gen1A-11,1.0,349.68644,0.99876,349.42256,0.98724,348.84445,1.00194,349.05813
3,Gen1A-2,1.0,357.97005,0.99926,357.92649,0.9982,357.81461,0.99936,357.84298
4,Gen1A-3,1.0,359.33597,0.9994,359.32079,0.99949,359.26,0.99898,359.27692
5,Gen1A-4,1.0,49.99998,0.9995,49.99483,1.00042,49.95176,0.99901,49.92352
6,Gen1A-5,1.0,349.94507,0.99869,349.66227,0.98724,349.08036,1.00197,349.33781
7,Gen1A-6,0.99873,349.07845,0.99746,348.80208,0.98507,348.21997,1.0008,348.44575
8,Gen1A-7,1.0,359.47023,0.9994,359.45473,0.99906,359.38271,0.99844,359.40471
9,Gen1A-8,0.99758,353.21166,0.99663,353.09909,0.99098,352.84118,0.99761,352.89646
10,Gen1A-9,0.99611,354.01638,0.99518,353.91462,0.99026,353.68158,0.99597,353.73437
11,Gen1B-1,1.00984,10.37858,1.00892,10.40456,1.00621,13.26892,1.00893,7.47282
12,Gen1B-11,0.99999,7.02756,0.999,7.02107,0.99476,9.23296,1.00026,4.5649
13,Gen1B-12,0.99778,6.4718,0.99674,6.45953,0.99149,8.6613,0.99845,4.01789
14,Gen1B-13,1.00873,9.93964,1.00773,9.96431,1.00425,12.89887,1.00794,6.99255
15,Gen1B-14,1.01203,10.20758,1.01094,10.23302,1.00649,13.2918,1.0112,7.18307
16,Gen1B-2,1.0082,9.40245,1.00732,9.42278,1.00468,12.09398,1.00728,6.62448
17,Gen1B-3,1.01278,14.30337,1.01208,14.34785,1.0113,17.43541,1.01098,11.22606
18,Gen1B-3-1,1.01278,14.30337,1.01208,14.34785,1.0113,17.43541,1.01098,11.22606
19,Gen1B-4,1.00976,10.24269,1.00881,10.26858,1.00583,13.1704,1.00888,7.31417
20,Gen1B-4-1,1.01738,9.32605,1.01647,9.34601,1.01352,12.04931,1.01657,6.52791
21,Gen1B-5,1.00709,9.03109,1.00591,9.05066,1.00053,12.10501,1.00667,6.01648
22,Gen1B-6,1.00616,8.66382,1.0049,8.68092,0.99863,11.76886,1.0057,5.6316
23,Gen1B-6-1,1.0065,8.94898,1.00528,8.96814,0.99964,12.06269,1.00624,5.90937
24,Gen1B-7,1.01203,10.20757,1.01094,10.23302,1.00649,13.29179,1.0112,7.18306
25,Gen2E-17,1.00083,358.47508,0.90413,353.335,0.81737,289.93727,1.06438,118.85697
26,Gen2E-18,0.99988,358.55603,0.91989,354.41089,0.82429,291.30562,1.06001,119.34915
27,Gen2E-2,0.99958,358.89852,0.92595,355.19307,0.82755,293.31369,1.05958,120.15835
28,Gen2E-30,0.99954,358.06397,0.90498,352.96454,0.81537,289.59998,1.06382,118.47134
29,Gen2E-33,0.99956,357.34113,0.91218,352.55939,0.81457,289.30989,1.06226,118.03569
30,Gen2E-34,0.9996,358.89498,0.9257,355.17805,0.82899,293.28061,1.06235,120.14557
31,Gen2E-35,0.99738,357.34425,0.91709,353.02273,0.81446,289.99026,1.05908,118.30271
32,Gen2E-36,0.99783,357.35576,0.91385,352.79718,0.81404,289.42333,1.06015,118.12152
33,Gen2E-37,0.99961,357.77141,0.93559,354.40865,0.82776,293.46514,1.05252,119.59167
34,Gen2E-5,0.99573,359.39226,0.88582,353.8704,0.80787,290.09498,1.0577,119.66809
35,Gen2E-7,0.99957,359.12245,0.92455,355.37562,0.82819,292.73933,1.05888,120.13718
36,Gen2W-1,0.99944,5.30047,0.74121,350.74101,0.78802,292.53868,1.07933,122.58074
37,Gen2W-11,0.99944,5.22766,0.73468,350.01671,0.78793,292.53075,1.07957,122.53677
38,Gen2W-12,0.99945,4.85749,0.75382,351.09836,0.78835,292.23773,1.07919,122.31318
39,Gen2W-21,0.99944,5.07524,0.74732,350.93236,0.78748,292.46973,1.08051,122.39399
40,Gen2W-24,0.99933,4.3638,0.75212,350.32127,0.7885,291.56749,1.0796,121.80502
41,Gen2W-25,0.99849,4.65633,0.73396,349.11067,0.78691,291.93249,1.07767,122.10903
42,Gen2W-5,0.99944,5.19041,0.73938,350.4998,0.79066,292.31459,1.07693,122.50306
43,Gen2W-6,0.99822,4.626,0.74471,350.09059,0.78789,291.93564,1.07633,122.14562
44,Gen3D-10,0.99723,5.21419,0.99412,4.87018,0.95249,344.87181,0.98821,140.12143
45,Gen3D-13,1.00098,5.46362,0.99828,5.1571,0.95981,345.31655,0.99796,140.37831
46,Gen3D-15,0.99715,5.47699,0.99335,5.07037,0.94891,344.80654,0.98757,140.29887
47,Gen3D-17,0.99349,4.7628,0.99052,4.42821,0.94955,344.43096,0.98669,139.6644
48,Gen3D-20,1.00126,6.34186,0.99877,6.07095,0.96212,346.43542,1.00013,141.33082
49,Gen3D-23,0.99638,5.41177,0.99263,5.00772,0.948,344.75412,0.98747,140.22831
50,Gen3D-25,0.99478,5.48591,0.99052,5.03268,0.94283,344.55963,0.98757,140.20507
51,Gen3D-26,0.99784,5.56485,0.9941,5.16259,0.9498,344.91586,0.99,140.37948
52,Gen3D-29,0.99563,5.62378,0.9913,5.16405,0.94329,344.66877,0.98905,140.32779
