,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99899,358.89297,0.9993,358.78857,0.99805,358.78285
1,Gen1A-10,0.99974,349.65935,0.9974,349.31482,0.9868,348.60673,1.00451,348.57428
2,Gen1A-11,1.0,349.68644,0.99776,349.35703,0.98762,348.62759,1.00468,348.58911
3,Gen1A-2,1.0,357.97005,0.99883,357.91636,0.99833,357.77126,0.99871,357.74742
4,Gen1A-3,1.0,359.33597,0.99907,359.31731,0.99962,359.24047,0.99773,359.24251
5,Gen1A-4,1.0,49.99998,0.99923,49.99436,1.00057,49.94149,0.99748,49.89323
6,Gen1A-5,1.0,349.94507,0.99762,349.59239,0.98764,348.85312,1.00478,348.89375
7,Gen1A-6,0.99873,349.07845,0.99643,348.73318,0.98546,347.99621,1.00357,347.98809
8,Gen1A-7,1.0,359.47023,0.99907,359.45123,0.99915,359.36077,0.99685,359.36918
9,Gen1A-8,0.99758,353.21166,0.99601,353.07169,0.9911,352.74075,0.99798,352.66448
10,Gen1A-9,0.99611,354.01638,0.99459,353.89003,0.99037,353.59002,0.99612,353.5262
11,Gen1B-1,1.00984,10.37858,1.00863,10.41043,1.00826,13.60204,1.00961,5.81774
12,Gen1B-11,0.99999,7.02756,0.99861,7.02047,0.99557,9.48737,1.00314,3.09379
13,Gen1B-12,0.99778,6.4718,0.99632,6.45762,0.99233,8.90981,1.00118,2.5639
14,Gen1B-13,1.00873,9.93964,1.00742,9.96964,1.00682,13.23416,1.00829,5.32938
15,Gen1B-14,1.01203,10.20758,1.01062,10.23826,1.00967,13.63472,1.01102,5.49128
16,Gen1B-2,1.0082,9.40245,1.00702,9.42764,1.00625,12.40957,1.00861,5.01527
17,Gen1B-3,1.01278,14.30337,1.01187,14.35791,1.01286,17.80941,1.01096,9.46928
18,Gen1B-3-1,1.01278,14.30337,1.01187,14.35791,1.01286,17.80941,1.01096,9.46928
19,Gen1B-4,1.00976,10.24269,1.00851,10.27431,1.00811,13.50532,1.00939,5.6535
20,Gen1B-4-1,1.01738,9.32605,1.01616,9.35072,1.01524,12.36632,1.01779,4.91466
21,Gen1B-5,1.00709,9.03109,1.00556,9.05437,1.00419,12.44204,1.0064,4.3428
22,Gen1B-6,1.00616,8.66382,1.00453,8.68391,1.0027,12.10651,1.0052,3.9541
23,Gen1B-6-1,1.0065,8.94898,1.00493,8.97163,1.00352,12.40172,1.00581,4.23035
24,Gen1B-7,1.01203,10.20757,1.01062,10.23826,1.00967,13.63471,1.01102,5.49128
25,Gen2E-17,1.00083,358.47508,0.87695,357.66661,0.72002,12.74326,1.10199,323.62687
26,Gen2E-18,0.99988,358.55603,0.89847,357.97896,0.74703,10.95587,1.1015,324.70013
27,Gen2E-2,0.99958,358.89852,0.90673,358.47476,0.76475,9.9238,1.09167,326.44155
28,Gen2E-30,0.99954,358.06397,0.87786,357.20215,0.71803,12.24969,1.09852,323.27916
29,Gen2E-33,0.99956,357.34113,0.88709,356.47799,0.72479,10.24722,1.09377,323.23274
30,Gen2E-34,0.9996,358.89498,0.90646,358.46911,0.76565,9.92753,1.09322,326.41086
31,Gen2E-35,0.99738,357.34425,0.89472,356.6258,0.7355,9.13895,1.0895,323.91496
32,Gen2E-36,0.99783,357.35576,0.8902,356.56409,0.72847,9.8225,1.09392,323.39079
33,Gen2E-37,0.99961,357.77141,0.91837,357.24832,0.77692,7.10623,1.07677,326.76542
34,Gen2E-5,0.99573,359.39226,0.85521,359.01083,0.70529,13.80719,1.07989,324.54736
35,Gen2E-7,0.99957,359.12245,0.90498,358.72365,0.75935,10.76272,1.09334,325.95841
36,Gen2W-1,0.99944,5.30047,0.68111,4.24508,0.62063,43.1173,1.08196,324.08949
37,Gen2W-11,0.99944,5.22766,0.67384,4.05662,0.62002,42.93496,1.08239,324.06526
38,Gen2W-12,0.99945,4.85749,0.69033,3.67683,0.6204,41.34939,1.08287,323.96135
39,Gen2W-21,0.99944,5.07524,0.6725,3.81663,0.6189,43.27811,1.08391,323.85899
40,Gen2W-24,0.99933,4.3638,0.67864,2.87828,0.62376,42.02667,1.08691,323.26835
41,Gen2W-25,0.99849,4.65633,0.65402,3.03112,0.61926,41.29293,1.08215,323.72904
42,Gen2W-5,0.99944,5.19041,0.67882,4.14515,0.62552,42.52697,1.08085,324.06254
43,Gen2W-6,0.99822,4.626,0.68308,3.34157,0.62057,40.39202,1.08102,323.87843
44,Gen3D-10,0.99723,5.21419,0.99308,4.9258,0.9761,358.10299,0.97578,21.47902
45,Gen3D-13,1.00098,5.46362,0.99737,5.20875,0.98186,358.38977,0.98302,21.82744
46,Gen3D-15,0.99715,5.47699,0.99208,5.13444,0.97351,358.31334,0.97488,21.47719
47,Gen3D-17,0.99349,4.7628,0.98952,4.48229,0.97258,357.64556,0.97332,21.02998
48,Gen3D-20,1.00126,6.34186,0.99795,6.11997,0.98312,359.34404,0.98381,22.87066
49,Gen3D-23,0.99638,5.41177,0.99135,5.07145,0.97266,358.25216,0.9737,21.42009
50,Gen3D-25,0.99478,5.48591,0.98905,5.10317,0.96853,358.29185,0.97026,21.27061
51,Gen3D-26,0.99784,5.56485,0.99283,5.22646,0.97426,358.41325,0.97547,21.57279
52,Gen3D-29,0.99563,5.62378,0.9898,5.23575,0.9691,358.43109,0.97095,21.37865
53,Gen3D-30,0.98896,5.10097,0.98248,4.66901,0.95966,357.84598,0.96144,20.65599
54,Gen3D-31,0.99536,5.29518,0.99033,4.95381,0.97149,358.13051,0.97261,21.29313
55,Gen3D-32,0.99369,5.15668,0.98855,4.80659,0.96925,357.97848,0.97063,21.10277
56,Gen3D-4,0.99982,5.75322,0.99492,5.4231,0.97663,358.61573,0.97645,21.82205
57,Gen3D-5,0.99832,5.59331,0.99342,5.26148,0.975,358.44937,0.97553,21.63676
58,Gen3L-10,0.99156,6.37629,0.98654,6.06782,0.96852,359.35488,0.96653,22.65476
59,Gen3L-18,0.99793,6.99725,0.99293,6.69576,0.97554,0.0037,0.97319,23.35005
60,Gen3L-2,0.99472,6.78569,0.98902,6.44468,0.97003,359.74373,0.96911,22.87369
61,Gen3L-20,0.99962,7.43278,0.99466,7.1364,0.97776,0.45808,0.97536,23.83982
62,Gen3L-21,0.99962,7.80925,0.99473,7.51958,0.9784,0.85108,0.97655,24.28254
63,Gen3L-22,0.99962,7.89976,0.99475,7.61213,0.97852,0.9468,0.97665,24.39204
64,Gen3L-26-1,0.99565,355.64869,0.99154,355.35611,0.97396,346.73758,0.97625,12.83343
65,Gen3L-27,0.99415,353.81379,0.98978,353.50404,0.96979,344.57013,0.97531,10.88657
66,Gen3L-29,0.99961,356.00317,0.9958,355.74383,0.97884,346.83267,0.98291,13.62695
67,Gen3L-3,0.99691,6.99597,0.99153,6.67426,0.9735,359.98012,0.97227,23.21711
68,Gen3L-30,0.99785,355.86609,0.99383,355.58013,0.97657,346.96933,0.97807,13.1062
69,Gen3L-31,0.99985,13.02897,0.99484,12.77626,0.99103,6.52805,0.9744,31.14067
70,Gen3L-32,0.99745,9.51904,0.99164,9.19748,0.98318,2.60771,0.97385,26.32591
71,Gen3L-33,0.99982,344.48599,0.98794,343.58887,0.94335,333.45373,0.98579,357.39897
72,Gen3L-34,1.00519,344.31499,0.98792,342.66159,0.95019,331.5934,0.99325,357.41007
73,Gen3L-35,1.00017,344.35753,0.99042,343.51839,0.95612,332.73082,0.98886,359.0296
74,Gen3L-36,1.00967,350.7457,1.00372,350.34111,0.99057,339.58427,1.00573,7.49691
75,Gen3L-37,0.9999,358.11844,0.99569,357.8195,0.98119,349.69884,0.98108,15.21749
76,Gen3L-38,1.01988,348.04173,1.01358,347.57252,1.00006,336.82813,1.01539,4.12524
77,Gen3L-38-1,0.98956,344.33005,0.98146,343.67048,0.94732,333.15951,0.97748,359.15372
78,Gen3L-39,0.99124,6.30313,0.98592,5.97833,0.96721,359.26167,0.96602,22.47699
79,Gen3L-40,0.9912,353.1779,0.98675,352.8614,0.96599,343.82807,0.97289,10.21703
80,Gen3L-41,0.99411,358.3133,0.99003,358.02172,0.97704,349.90328,0.97597,15.50344
81,Gen3L-42,0.99075,337.41959,0.98098,336.32716,0.93921,324.8984,0.9916,350.17372
82,Gen3L-49,0.99968,338.49818,0.99037,337.50643,0.95242,326.17411,1.00593,351.19708
83,Gen3L-57,0.99252,344.31218,0.98559,343.75568,0.95294,332.96179,0.98251,359.65639
84,Gen3L-58,0.99545,345.64471,0.9883,345.09649,0.9565,334.3266,0.98536,1.07573
85,Gen3L-59,0.99252,344.31218,0.98559,343.75568,0.95294,332.96179,0.98251,359.65639
86,Gen3L-6,0.99138,6.30404,0.98513,5.92846,0.96453,359.20954,0.96423,22.15317
87,Gen3L-60,0.99252,344.31218,0.98559,343.75568,0.95294,332.96179,0.98251,359.65639
88,Gen3L-61,0.99035,344.19758,0.98265,343.56344,0.95024,332.92556,0.97945,359.22422
89,Gen3L-62,0.99035,344.19758,0.98265,343.56344,0.95024,332.92556,0.97945,359.22422
90,Gen3L-63,0.99825,346.29287,0.99065,345.71626,0.95897,334.94522,0.98797,1.69629
91,Gen3L-64,0.99825,346.29287,0.99065,345.71626,0.95897,334.94522,0.98797,1.69629
92,Gen3L-65,0.99268,344.38733,0.98301,343.54819,0.94896,332.76061,0.98146,359.0594
93,Gen3L-66,0.99268,344.38733,0.98301,343.54819,0.94896,332.76061,0.98146,359.0594
94,Gen3L-67,0.99903,337.8537,0.98935,336.83339,0.94679,325.54675,1.00086,350.45334
95,Gen3L-68,0.99903,337.8537,0.98935,336.83339,0.94679,325.54675,1.00086,350.45334
96,Gen3L-7,0.99145,6.36087,0.98531,5.99175,0.96499,359.27502,0.96467,22.25047
97,Gen3L-8,0.99168,6.55358,0.98562,6.1901,0.9656,359.47944,0.96549,22.48306
98,LCC1受端,0.99956,349.8432,0.99694,349.43841,0.98579,348.64108,1.00411,348.79316
99,LCC1送端,0.99235,0.22174,0.86283,1.83573,0.72137,11.16236,1.05353,325.25605
100,LCC4受端,0.98717,5.31753,0.97969,4.82292,0.95456,358.00858,0.95642,20.61396
101,LCC4送端,0.99959,6.1992,0.88518,10.94638,0.75789,11.56633,1.02944,330.5692
102,LCC5受端,0.99765,344.36769,0.98043,342.70425,0.94309,331.62931,0.98578,357.46475
103,LCC5送端,0.99024,2.82864,0.66599,0.93907,0.61492,40.10429,1.07208,322.02863
104,LCC6受端,0.99987,346.89128,0.99255,346.3562,0.96135,335.6019,0.98974,2.41367
105,LCC6送端,1.00606,8.59365,1.00442,8.61311,1.00251,12.03823,1.00507,3.88258
106,LCC7受端,0.9864,5.2673,0.97848,4.78158,0.95283,358.03021,0.95403,20.38012
107,LCC7送端,0.99987,6.38932,0.88386,11.06816,0.75836,11.89168,1.0316,330.76116
108,bus-9001,0.99242,0.24501,0.86286,1.85959,0.72148,11.18411,1.05364,325.27793
109,bus-9003,0.99999,6.41224,0.88393,11.09242,0.75852,11.91309,1.03178,330.78374
110,bus-9004,0.99962,6.22243,0.88515,10.97064,0.75798,11.58805,1.02952,330.5922
111,bus-9006,0.99911,2.6094,0.87194,5.3528,0.73915,11.62554,1.05106,327.36627
112,bus-9007,1.00402,5.45588,0.88116,9.39121,0.75608,12.37619,1.04615,329.95183
113,bus-9031,1.0008,7.07498,0.88461,11.889,0.7614,12.33662,1.0326,331.42347
114,bus-9032,1.00052,6.84165,0.88439,11.60855,0.76039,12.18732,1.03232,331.19824
115,bus-9033,1.0007,6.99723,0.88453,11.79554,0.76106,12.28697,1.0325,331.34842
116,bus-9034,1.00033,6.68599,0.88422,11.42145,0.75971,12.08797,1.03212,331.04799
117,bus-9035,1.00029,6.64592,0.88419,11.37329,0.75954,12.0622,1.03207,331.00331
118,bus-9036,1.00023,6.60699,0.88414,11.32649,0.75937,12.03752,1.03202,330.96673
119,bus-9037,1.00029,6.64592,0.88419,11.37329,0.75954,12.0622,1.03207,331.00331
120,bus-9038,1.00023,6.60699,0.88414,11.32649,0.75937,12.03752,1.03202,330.96673
121,bus-9041,1.00067,7.08126,0.88601,12.00068,0.7617,12.13713,1.03058,331.42417
122,bus-9042,0.99999,6.53535,0.88547,11.34592,0.75934,11.78814,1.0299,330.89533
123,bus-9043,1.00005,6.57429,0.88552,11.39263,0.75951,11.81284,1.02996,330.93306
124,bus-9071,1.00461,5.93179,0.88169,9.96859,0.75821,12.68213,1.04674,330.4022
125,bus-9072,1.00435,5.72858,0.88146,9.72204,0.7573,12.55153,1.04648,330.2099
126,bus1A-1,0.99855,359.13714,0.9976,359.11503,0.9977,359.02243,0.99579,359.02493
127,bus1A-10,0.99758,353.21167,0.99601,353.0717,0.9911,352.74076,0.99798,352.66449
128,bus1A-11,0.99661,352.93728,0.99501,352.79012,0.9898,352.44549,0.9972,352.36301
129,bus1A-12,0.99961,349.8883,0.9972,349.53033,0.98684,348.79454,1.00425,348.83504
130,bus1A-13,0.99963,349.82039,0.99703,349.42079,0.98593,348.62951,1.00419,348.76921
131,bus1A-14,0.9988,349.10288,0.99647,348.74976,0.98548,347.99771,1.00359,348.02258
132,bus1A-15,1.0,349.67117,0.99767,349.3302,0.98704,348.63517,1.0048,348.58006
133,bus1A-16,0.99974,349.65935,0.9974,349.31483,0.9868,348.60674,1.00451,348.57428
134,bus1A-17,0.99941,349.45721,0.9971,349.11363,0.98638,348.39285,1.00421,348.36441
135,bus1A-18,0.99874,349.23554,0.99645,348.89291,0.9856,348.16654,1.00358,348.1417
136,bus1A-19,0.9988,349.00443,0.99649,348.65495,0.98548,347.90455,1.00361,347.9219
137,bus1A-2,0.99691,358.78939,0.99594,358.76478,0.99612,358.66646,0.99453,358.66504
138,bus1A-20,0.99923,349.94892,0.99694,349.62565,0.98614,349.01193,1.00417,348.80821
139,bus1A-21,0.99727,349.75485,0.99499,349.43287,0.98381,348.83292,1.0025,348.56649
140,bus1A-22,0.99866,349.15423,0.99637,348.81326,0.98545,348.08999,1.00353,348.05584
141,bus1A-3,0.9991,358.85946,0.9981,358.83083,0.99838,358.72743,0.99707,358.72245
142,bus1A-4,0.99789,358.90464,0.99692,358.87981,0.99703,358.78582,0.99544,358.78365
143,bus1A-5,0.99918,358.9039,0.99819,358.8759,0.99843,358.77497,0.99706,358.77044
144,bus1A-6,0.99765,358.78137,0.99667,358.75502,0.99675,358.6627,0.99535,358.65728
145,bus1A-7,0.99595,355.43575,0.99449,355.32682,0.99134,355.0717,0.99545,355.02735
146,bus1A-8,0.99751,358.77806,0.99654,358.75226,0.99664,358.66151,0.99522,358.65616
147,bus1A-9,0.99609,354.01646,0.99457,353.89011,0.99035,353.5901,0.9961,353.52628
148,bus1B-1,0.99911,7.60129,0.99774,7.6041,0.99477,10.31792,1.00141,3.46261
149,bus1B-10,1.00766,9.42716,1.00623,9.45369,1.00522,12.78368,1.00708,4.77548
150,bus1B-11,1.01203,10.20759,1.01062,10.23828,1.00967,13.63473,1.01102,5.4913
151,bus1B-12,1.00616,8.66383,1.00453,8.68391,1.0027,12.10651,1.0052,3.9541
152,bus1B-2,0.99778,6.47181,0.99632,6.45764,0.99233,8.90983,1.00118,2.56391
153,bus1B-3,0.99819,6.56785,0.99673,6.55498,0.99289,9.01525,1.00152,2.65117
154,bus1B-4,1.00977,9.35585,1.00855,9.38052,1.00764,12.39612,1.01017,4.94446
155,bus1B-5,1.00791,9.17917,1.0067,9.20248,1.00569,12.18029,1.00846,4.79926
156,bus1B-6,1.007,8.89637,1.00575,8.91658,1.00442,11.8629,1.00779,4.54673
157,bus1B-7,1.01086,8.93896,1.00947,8.96041,1.00804,12.10945,1.01102,4.43303
158,bus1B-8,1.01266,14.20616,1.01174,14.26023,1.01269,17.70931,1.01087,9.3756
159,bus1B-9,1.00873,9.93965,1.00742,9.96965,1.00682,13.23418,1.00828,5.32939
160,bus2E-1,0.99579,359.55507,0.85947,359.49169,0.71203,13.22193,1.07671,324.85218
161,bus2E-10,0.99942,357.70962,0.91541,357.17838,0.7721,6.48166,1.05784,328.14815
162,bus2E-11,0.99924,358.50051,0.87761,357.8491,0.72218,12.0138,1.09361,324.08511
163,bus2E-12,0.99824,358.56679,0.89664,358.07835,0.74807,10.24409,1.08864,325.47908
164,bus2E-13,0.99819,358.39429,0.90094,357.8999,0.75325,9.58878,1.08675,325.73499
165,bus2E-14,0.9982,358.34183,0.90188,357.84272,0.75432,9.42017,1.08607,325.7964
166,bus2E-15,0.99869,357.95293,0.9088,357.42961,0.76265,7.89301,1.07329,326.74927
167,bus2E-16,0.99892,357.68834,0.91416,357.15283,0.76992,6.74286,1.06273,327.60577
168,bus2E-19,0.99765,358.11503,0.90063,357.57755,0.75079,9.26966,1.08611,325.43241
169,bus2E-2,0.99935,358.71213,0.90476,358.2682,0.76136,9.70123,1.08861,326.32742
170,bus2E-20,0.99979,358.56741,0.84813,357.38997,0.69228,14.97828,1.09684,322.99543
171,bus2E-21,0.99941,357.9882,0.87723,357.10788,0.71723,11.97307,1.09818,323.28928
172,bus2E-22,0.99736,357.71037,0.88781,356.93811,0.72828,10.50427,1.09524,323.58326
173,bus2E-23,0.99783,357.35577,0.89019,356.5641,0.72846,9.82251,1.09392,323.3908
174,bus2E-24,0.99738,357.34426,0.89472,356.62581,0.7355,9.13895,1.0895,323.91497
175,bus2E-25,0.99893,357.60386,0.91571,357.05487,0.7717,6.98235,1.07355,326.66226
176,bus2E-26,0.99905,358.79411,0.83837,357.53287,0.68526,16.00468,1.0951,322.98739
177,bus2E-27,0.99857,357.94162,0.87598,357.0446,0.71561,12.0154,1.09683,323.21049
178,bus2E-28,0.99834,357.88194,0.86795,356.8614,0.70734,12.41311,1.09474,323.0161
179,bus2E-29,0.99856,357.83037,0.87499,356.89998,0.71385,11.90054,1.09614,323.10799
180,bus2E-3,1.00032,357.77215,0.91693,357.24781,0.77484,6.26735,1.05312,328.76522
181,bus2E-31,0.9981,357.20329,0.8924,356.42043,0.7306,9.35761,1.09189,323.46702
182,bus2E-32,0.99845,357.56284,0.87911,356.6454,0.7166,11.17268,1.09488,323.04915
183,bus2E-34,0.99567,356.9533,0.88687,356.08332,0.72197,9.45753,1.09005,322.92336
184,bus2E-35,0.99856,357.50807,0.87876,356.57101,0.71659,11.0464,1.0936,323.08771
185,bus2E-36,0.99942,357.31867,0.88705,356.453,0.72464,10.19265,1.09349,323.22829
186,bus2E-37,0.99753,357.15725,0.90702,356.49652,0.75491,7.35325,1.07751,325.27232
187,bus2E-4,0.9966,359.48748,0.85541,359.11862,0.7064,13.97176,1.08083,324.638
188,bus2E-5,0.99573,359.39226,0.85521,359.01083,0.70529,13.80719,1.07989,324.54736
189,bus2E-6,0.99018,358.52641,0.88051,358.03352,0.73012,10.70741,1.07834,325.00015
190,bus2E-7,0.99935,359.00336,0.90381,358.58849,0.75763,10.61797,1.09246,325.8759
191,bus2E-8,0.99865,358.5302,0.90146,358.05357,0.75479,9.76512,1.08791,325.85287
