,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99904,358.89297,0.99929,358.7912,0.99793,358.77497
1,Gen1A-10,0.99974,349.65935,0.99756,349.31542,0.98678,348.6268,1.00387,348.53858
2,Gen1A-11,1.0,349.68644,0.99791,349.35768,0.9876,348.64735,1.00405,348.55363
3,Gen1A-2,1.0,357.97005,0.99888,357.91635,0.99832,357.77527,0.99852,357.73832
4,Gen1A-3,1.0,359.33597,0.99911,359.31731,0.99961,359.24233,0.99765,359.23598
5,Gen1A-4,1.0,49.99998,0.99926,49.99375,1.00055,49.94269,0.99747,49.8965
6,Gen1A-5,1.0,349.94507,0.99779,349.59288,0.98761,348.8737,1.00413,348.85744
7,Gen1A-6,0.99873,349.07845,0.99659,348.73394,0.98544,348.01656,1.00292,347.95174
8,Gen1A-7,1.0,359.47023,0.99911,359.45122,0.99915,359.36285,0.9968,359.36093
9,Gen1A-8,0.99758,353.21166,0.9961,353.07199,0.99109,352.75002,0.9976,352.64571
10,Gen1A-9,0.99611,354.01638,0.99467,353.89025,0.99037,353.59845,0.99577,353.50916
11,Gen1B-1,1.00984,10.37858,1.00867,10.41098,1.00825,13.57726,1.00897,5.80731
12,Gen1B-11,0.99999,7.02756,0.99865,7.02058,0.99559,9.46932,1.00247,3.07835
13,Gen1B-12,0.99778,6.4718,0.99637,6.45776,0.99236,8.89228,1.0005,2.54787
14,Gen1B-13,1.00873,9.93964,1.00746,9.97036,1.0068,13.20939,1.00758,5.31928
15,Gen1B-14,1.01203,10.20758,1.01066,10.23915,1.00964,13.60909,1.01028,5.48251
16,Gen1B-2,1.0082,9.40245,1.00705,9.42804,1.00625,12.38631,1.00798,5.00283
17,Gen1B-3,1.01278,14.30337,1.0119,14.3583,1.01285,17.77942,1.01053,9.46092
18,Gen1B-3-1,1.01278,14.30337,1.0119,14.3583,1.01285,17.77942,1.01053,9.46092
19,Gen1B-4,1.00976,10.24269,1.00855,10.27494,1.0081,13.48048,1.00872,5.64329
20,Gen1B-4-1,1.01738,9.32605,1.01619,9.35116,1.01525,12.34295,1.01714,4.90246
21,Gen1B-5,1.00709,9.03109,1.0056,9.05543,1.00415,12.41765,1.00556,4.33341
22,Gen1B-6,1.00616,8.66382,1.00458,8.6851,1.00265,12.08222,1.00432,3.94488
23,Gen1B-6-1,1.0065,8.94898,1.00497,8.97278,1.00347,12.37731,1.00495,4.22122
24,Gen1B-7,1.01203,10.20757,1.01066,10.23914,1.00964,13.60908,1.01028,5.48251
25,Gen2E-17,1.00083,358.47508,0.88148,357.928,0.72833,14.22735,1.10345,323.78584
26,Gen2E-18,0.99988,358.55603,0.90191,358.19935,0.75441,12.41892,1.10242,324.75544
27,Gen2E-2,0.99958,358.89852,0.90958,358.68917,0.7714,11.34967,1.09244,326.39264
28,Gen2E-30,0.99954,358.06397,0.88254,357.44857,0.72636,13.73889,1.09973,323.44077
29,Gen2E-33,0.99956,357.34113,0.89134,356.71009,0.73277,11.74289,1.0949,323.34749
30,Gen2E-34,0.9996,358.89498,0.90932,358.68398,0.77231,11.35335,1.09375,326.35065
31,Gen2E-35,0.99738,357.34425,0.8983,356.84909,0.74298,10.6191,1.09055,323.96643
32,Gen2E-36,0.99783,357.35576,0.89409,356.79296,0.73627,11.31497,1.09502,323.48316
33,Gen2E-37,0.99961,357.77141,0.92111,357.42254,0.78311,8.53362,1.0773,326.64992
34,Gen2E-5,0.99573,359.39226,0.85868,359.38598,0.71345,15.26222,1.08176,324.72351
35,Gen2E-7,0.99957,359.12245,0.9079,358.93799,0.76621,12.19947,1.09391,325.92927
36,Gen2W-1,0.99944,5.30047,0.68722,4.73022,0.63456,44.16768,1.08799,324.87971
37,Gen2W-11,0.99944,5.22766,0.67873,4.54967,0.63404,43.99519,1.08844,324.85258
38,Gen2W-12,0.99945,4.85749,0.70022,4.18379,0.63446,42.43456,1.08884,324.71662
39,Gen2W-21,0.99944,5.07524,0.6892,4.39547,0.63423,44.31693,1.09029,324.65352
40,Gen2W-24,0.99933,4.3638,0.69471,3.45693,0.63963,43.16053,1.09329,324.05726
41,Gen2W-25,0.99849,4.65633,0.66967,3.66613,0.63365,42.40158,1.08803,324.49529
42,Gen2W-5,0.99944,5.19041,0.68435,4.63111,0.63934,43.59602,1.08656,324.8402
43,Gen2W-6,0.99822,4.626,0.68945,3.84211,0.63439,41.50957,1.08668,324.62366
44,Gen3D-10,0.99723,5.21419,0.9933,4.9263,0.97666,358.71142,0.97373,19.73311
45,Gen3D-13,1.00098,5.46362,0.99756,5.20915,0.98235,358.99455,0.98078,20.09262
46,Gen3D-15,0.99715,5.47699,0.99234,5.13476,0.97407,358.92776,0.97305,19.72378
47,Gen3D-17,0.99349,4.7628,0.98973,4.48288,0.97311,358.25372,0.97118,19.28546
48,Gen3D-20,1.00126,6.34186,0.99813,6.12019,0.98358,359.94465,0.98146,21.14722
49,Gen3D-23,0.99638,5.41177,0.99162,5.07178,0.97322,358.86626,0.97185,19.66884
50,Gen3D-25,0.99478,5.48591,0.98935,5.10334,0.96911,358.91084,0.96855,19.51928
51,Gen3D-26,0.99784,5.56485,0.9931,5.22672,0.97481,359.02744,0.97361,19.82346
52,Gen3D-29,0.99563,5.62378,0.9901,5.23583,0.96968,359.05069,0.96926,19.62843
