,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99937,358.89827,0.99912,358.8254,0.99923,358.90569
1,Gen1A-10,0.99974,349.65935,0.99851,349.38078,0.98659,348.89294,1.00031,349.4932
2,Gen1A-11,1.0,349.68644,0.99882,349.4202,0.98738,348.90883,1.00048,349.52045
3,Gen1A-2,1.0,357.97005,0.99927,357.92603,0.99817,357.82796,0.99945,357.94128
4,Gen1A-3,1.0,359.33597,0.99941,359.32061,0.99944,359.26643,0.99916,359.32435
5,Gen1A-4,1.0,49.99998,0.99951,49.99478,1.00036,49.95478,0.99921,49.93412
6,Gen1A-5,1.0,349.94507,0.99875,349.65972,0.98736,349.14782,1.00058,349.78981
7,Gen1A-6,0.99873,349.07845,0.99753,348.79965,0.98523,348.28684,0.99932,348.91181
8,Gen1A-7,1.0,359.47023,0.99941,359.45454,0.99902,359.39005,0.99865,359.45874
9,Gen1A-8,0.99758,353.21166,0.99666,353.09803,0.99105,352.8714,0.99734,353.12983
10,Gen1A-9,0.99611,354.01638,0.99521,353.91364,0.99032,353.70912,0.99579,353.944
11,Gen1B-1,1.00984,10.37858,1.0089,10.40381,1.00841,13.07251,1.0077,9.2999
12,Gen1B-11,0.99999,7.02756,0.99899,7.02023,0.99616,9.09535,0.99853,6.12205
13,Gen1B-12,0.99778,6.4718,0.99673,6.45858,0.99303,8.52514,0.99652,5.56885
14,Gen1B-13,1.00873,9.93964,1.0077,9.96339,1.00691,12.69605,1.00653,8.84282
15,Gen1B-14,1.01203,10.20758,1.0109,10.23195,1.0097,13.07635,1.00969,9.08042
16,Gen1B-2,1.0082,9.40245,1.0073,9.42209,1.0065,11.91617,1.00607,8.37374
17,Gen1B-3,1.01278,14.30337,1.01205,14.34755,1.0129,17.21737,1.01057,13.16544
18,Gen1B-3-1,1.01278,14.30337,1.01205,14.34755,1.0129,17.21737,1.01057,13.16544
19,Gen1B-4,1.00976,10.24269,1.00878,10.26776,1.00823,12.97051,1.00758,9.1543
20,Gen1B-4-1,1.01738,9.32605,1.01644,9.34527,1.01549,11.86847,1.01527,8.28895
21,Gen1B-5,1.00709,9.03109,1.00586,9.04934,1.0042,11.89192,1.00482,7.90381
22,Gen1B-6,1.00616,8.66382,1.00485,8.67944,1.00269,11.55358,1.00373,7.52826
23,Gen1B-6-1,1.0065,8.94898,1.00524,8.96673,1.0035,11.84603,1.00427,7.81094
24,Gen1B-7,1.01203,10.20757,1.0109,10.23194,1.00971,13.07635,1.00969,9.08041
25,Gen2E-17,1.00083,358.47508,0.90258,355.41144,0.84405,326.87775,1.04771,203.96784
26,Gen2E-18,0.99988,358.55603,0.91944,356.12672,0.85665,327.00624,1.04168,204.33079
27,Gen2E-2,0.99958,358.89852,0.92608,356.77697,0.86671,327.74356,1.0385,205.05863
28,Gen2E-30,0.99954,358.06397,0.90307,354.98841,0.84212,326.51487,1.04603,203.58429
29,Gen2E-33,0.99956,357.34113,0.91053,354.43979,0.84453,325.67684,1.04356,203.07943
30,Gen2E-34,0.9996,358.89498,0.92585,356.7664,0.86797,327.72348,1.03998,205.02289
31,Gen2E-35,0.99738,357.34425,0.9162,354.76199,0.84825,325.65719,1.0396,203.27005
32,Gen2E-36,0.99783,357.35576,0.91264,354.61124,0.84497,325.58373,1.04156,203.1291
33,Gen2E-37,0.99961,357.77141,0.93533,355.77764,0.87244,326.87816,1.03067,204.41971
34,Gen2E-5,0.99573,359.39226,0.88566,356.37811,0.833,327.25701,1.0412,204.87384
35,Gen2E-7,0.99957,359.12245,0.92468,356.98745,0.86353,327.703,1.03845,205.04404
36,Gen2W-1,0.99944,5.30047,0.74276,357.45486,0.78996,337.95894,1.07638,208.63915
37,Gen2W-11,0.99944,5.22766,0.73745,357.09233,0.78982,337.89283,1.07663,208.58175
38,Gen2W-12,0.99945,4.85749,0.74978,357.12956,0.79062,337.22687,1.0758,208.31026
39,Gen2W-21,0.99944,5.07524,0.73394,356.71163,0.78847,337.91994,1.07852,208.42312
40,Gen2W-24,0.99933,4.3638,0.7393,355.99443,0.79033,336.95896,1.07861,207.8075
41,Gen2W-25,0.99849,4.65633,0.72054,355.49669,0.78924,337.01768,1.07437,208.12459
42,Gen2W-5,0.99944,5.19041,0.7414,357.31608,0.79335,337.64537,1.07347,208.57828
43,Gen2W-6,0.99822,4.626,0.74497,356.68452,0.79089,336.76302,1.07233,208.14955
44,Gen3D-10,0.99723,5.21419,0.99429,4.91323,0.97096,350.9161,0.97951,224.70041
45,Gen3D-13,1.00098,5.46362,0.99843,5.19518,0.97707,351.28211,0.98785,224.94515
46,Gen3D-15,0.99715,5.47699,0.99355,5.12196,0.96902,350.97108,0.97931,224.89736
47,Gen3D-17,0.99349,4.7628,0.99068,4.46994,0.96771,350.47068,0.97747,224.23379
48,Gen3D-20,1.00126,6.34186,0.99891,6.10522,0.97845,352.31636,0.98902,225.8877
49,Gen3D-23,0.99638,5.41177,0.99282,5.05901,0.96812,350.91542,0.97892,224.82831
50,Gen3D-25,0.99478,5.48591,0.99074,5.09084,0.96443,350.82436,0.97845,224.82987
51,Gen3D-26,0.99784,5.56485,0.99429,5.21372,0.96981,351.07389,0.98109,224.98191
52,Gen3D-29,0.99563,5.62378,0.99151,5.22318,0.96509,350.94457,0.97971,224.95813
53,Gen3D-30,0.98896,5.10097,0.9844,4.65786,0.95583,350.25236,0.97207,224.36919
54,Gen3D-31,0.99536,5.29518,0.9918,4.94154,0.96697,350.78838,0.97795,224.70719
55,Gen3D-32,0.99369,5.15668,0.99005,4.79457,0.96483,350.60698,0.97649,224.55147
56,Gen3D-4,0.99982,5.75322,0.99634,5.41033,0.9716,351.30189,0.98156,225.19574
57,Gen3D-5,0.99832,5.59331,0.99485,5.24877,0.97026,351.125,0.98104,225.0236
58,Gen3L-10,0.99156,6.37629,0.9879,6.04864,0.9628,352.10178,0.97134,225.87773
59,Gen3L-18,0.99793,6.99725,0.99428,6.67591,0.9697,352.78551,0.97735,226.53251
60,Gen3L-2,0.99472,6.78569,0.99058,6.42417,0.96494,352.38635,0.97563,226.23088
61,Gen3L-20,0.99962,7.43279,0.996,7.11607,0.97189,353.26637,0.97889,226.99285
62,Gen3L-21,0.99962,7.80925,0.99604,7.49884,0.97267,353.69636,0.97895,227.3989
63,Gen3L-22,0.99962,7.89976,0.99605,7.5913,0.97277,353.80175,0.97889,227.49707
64,Gen3L-26-1,0.99565,355.64869,0.9924,355.35382,0.9703,340.45628,0.97988,215.32338
65,Gen3L-27,0.99415,353.81379,0.99062,353.50481,0.96599,338.32652,0.97701,213.46555
66,Gen3L-29,0.99961,356.00317,0.9965,355.7407,0.97449,340.84638,0.97978,215.85586
67,Gen3L-3,0.99691,6.99597,0.993,6.65385,0.96817,352.69365,0.97724,226.48842
68,Gen3L-30,0.99785,355.86609,0.99467,355.57741,0.97269,340.71097,0.9814,215.55913
69,Gen3L-31,0.99985,13.02897,0.9961,12.75019,0.98584,359.9542,0.99176,232.85214
70,Gen3L-32,0.99745,9.51904,0.99318,9.17384,0.97882,355.53563,0.9892,229.0925
71,Gen3L-33,0.99982,344.48599,0.99014,343.62296,0.95142,325.69493,0.99179,203.053
72,Gen3L-34,1.00519,344.31499,0.9902,342.84424,0.95143,324.50479,0.9961,202.9598
73,Gen3L-35,1.00017,344.35753,0.9919,343.58365,0.95709,325.92028,0.99116,203.40113
74,Gen3L-36,1.00967,350.7457,1.00464,350.35388,0.98966,333.50615,1.00407,210.30416
75,Gen3L-37,0.9999,358.11844,0.99672,357.81366,0.97864,343.23336,0.98957,217.73232
76,Gen3L-38,1.01988,348.04173,1.01459,347.59125,0.99988,330.54654,1.01403,207.40558
77,Gen3L-38-1,0.98956,344.33005,0.98283,343.70462,0.94903,326.28292,0.9803,203.39143
78,Gen3L-39,0.99124,6.30313,0.98737,5.95883,0.96189,351.95498,0.97175,225.76961
79,Gen3L-40,0.9912,353.1779,0.98758,352.86316,0.96229,337.5956,0.97397,212.81974
80,Gen3L-41,0.99411,358.3133,0.99103,358.01555,0.97455,343.48115,0.98505,217.94269
81,Gen3L-42,0.99075,337.41959,0.98253,336.42168,0.94268,317.48224,0.98088,195.94828
82,Gen3L-49,0.99968,338.49818,0.9919,337.58496,0.95564,318.72033,0.98849,197.03954
83,Gen3L-57,0.99252,344.31218,0.98672,343.7833,0.95361,326.31942,0.98384,203.53839
84,Gen3L-58,0.99545,345.64471,0.98945,345.12302,0.95701,327.71532,0.98678,204.90825
85,Gen3L-59,0.99252,344.31218,0.98672,343.7833,0.95361,326.31942,0.98384,203.53839
86,Gen3L-6,0.99138,6.30404,0.98686,5.908,0.95997,351.72913,0.97342,225.66565
87,Gen3L-60,0.99252,344.31218,0.98672,343.7833,0.95361,326.31942,0.98384,203.53839
88,Gen3L-61,0.99035,344.19758,0.98392,343.59768,0.95146,326.15714,0.98153,203.31553
89,Gen3L-62,0.99035,344.19758,0.98392,343.59768,0.95146,326.15714,0.98153,203.31553
90,Gen3L-63,0.99825,346.29287,0.99185,345.74689,0.95939,328.33516,0.98955,205.55731
91,Gen3L-64,0.99825,346.29287,0.99185,345.74689,0.95939,328.33516,0.98955,205.55731
92,Gen3L-65,0.99268,344.38733,0.98448,343.61345,0.94993,325.95008,0.98375,203.43092
93,Gen3L-66,0.99268,344.38733,0.98448,343.61345,0.94993,325.95008,0.98375,203.43092
94,Gen3L-67,0.99903,337.8537,0.99099,336.91187,0.95146,318.01182,0.98903,196.34836
95,Gen3L-68,0.99903,337.8537,0.99099,336.91187,0.95146,318.01182,0.98903,196.34836
96,Gen3L-7,0.99145,6.36087,0.98701,5.97129,0.96034,351.81578,0.97339,225.73591
97,Gen3L-8,0.99168,6.55358,0.98729,6.16945,0.9609,352.04042,0.97348,225.94387
98,LCC1受端,0.99956,349.8432,0.99821,349.51554,0.98545,348.97036,1.00007,349.68754
99,LCC1送端,0.99235,0.22174,0.89518,359.11648,0.82446,324.54851,1.02575,205.72659
