,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99744,358.87148,1.00244,358.67346,0.99699,358.65461
1,Gen1A-10,0.99974,349.65935,0.99284,349.05395,1.00269,347.77499,0.99873,347.3429
2,Gen1A-11,1.0,349.68644,0.99338,349.10604,1.00278,347.81846,0.99764,347.38498
3,Gen1A-2,1.0,357.97005,0.997,357.8775,1.00232,357.59232,0.99737,357.53388
4,Gen1A-3,1.0,359.33597,0.99765,359.30379,1.00239,359.1597,0.99687,359.15578
5,Gen1A-4,1.0,49.99998,0.99805,49.99227,1.0028,49.87294,0.99778,49.61023
6,Gen1A-5,1.0,349.94507,0.99296,349.32706,1.00388,347.98374,0.99901,347.57668
7,Gen1A-6,0.99873,349.07845,0.99191,348.46868,1.00152,347.1651,0.99803,346.72322
8,Gen1A-7,1.0,359.47023,0.99764,359.43748,1.00181,359.27153,0.99382,359.28179
9,Gen1A-8,0.99758,353.21166,0.99334,352.96476,0.99836,352.35533,0.99414,352.14717
10,Gen1A-9,0.99611,354.01638,0.99204,353.79436,0.99709,353.23295,0.99263,353.05109
11,Gen1B-1,1.00984,10.37858,1.00896,10.48891,1.00742,15.63241,1.00706,13.6293
12,Gen1B-11,0.99999,7.02756,0.99783,7.05593,0.99493,10.9777,0.99762,9.28377
13,Gen1B-12,0.99778,6.4718,0.99549,6.49053,0.99154,10.37324,0.99389,8.68955
14,Gen1B-13,1.00873,9.93964,1.00796,10.05535,1.00587,15.30332,1.00524,13.27195
15,Gen1B-14,1.01203,10.20758,1.01143,10.33324,1.00852,15.78751,1.0071,13.70263
16,Gen1B-2,1.0082,9.40245,1.00702,9.49386,1.00551,14.29533,1.00589,12.38378
17,Gen1B-3,1.01278,14.30337,1.01231,14.43898,1.01237,20.0734,1.0103,17.95396
18,Gen1B-3-1,1.01278,14.30337,1.01231,14.43898,1.01237,20.0734,1.0103,17.95396
19,Gen1B-4,1.00976,10.24269,1.00894,10.35635,1.00723,15.55871,1.00673,13.54004
20,Gen1B-4-1,1.01738,9.32605,1.01622,9.41916,1.01443,14.27098,1.01473,12.34483
21,Gen1B-5,1.00709,9.03109,1.00648,9.15448,1.00293,14.56813,1.00183,12.48894
22,Gen1B-6,1.00616,8.66382,1.00558,8.78925,1.00129,14.24629,0.99982,12.15498
23,Gen1B-6-1,1.0065,8.94898,1.00595,9.07559,1.0022,14.55184,1.00107,12.45416
24,Gen1B-7,1.01203,10.20757,1.01143,10.33324,1.00852,15.7875,1.0071,13.70262
25,Gen2E-17,1.00083,358.47508,0.71891,350.42924,0.38265,348.81838,0.08345,22.14397
26,Gen2E-18,0.99988,358.55603,0.76698,351.97156,0.44417,349.89676,0.09273,10.13088
27,Gen2E-2,0.99958,358.89852,0.78562,352.67661,0.48688,350.26811,0.09428,352.56372
28,Gen2E-30,0.99954,358.06397,0.72258,350.40347,0.37999,348.04516,0.07493,25.78851
29,Gen2E-33,0.99956,357.34113,0.74331,350.06221,0.40149,345.65678,0.08226,8.73485
30,Gen2E-34,0.9996,358.89498,0.78489,352.65836,0.48759,350.26501,0.09935,351.16317
31,Gen2E-35,0.99738,357.34425,0.76262,350.44167,0.4303,345.91511,0.08707,348.41318
32,Gen2E-36,0.99783,357.35576,0.75206,350.22429,0.41216,345.90691,0.08522,358.76462
33,Gen2E-37,0.99961,357.77141,0.81267,352.52294,0.51897,346.36159,0.08217,313.03094
34,Gen2E-5,0.99573,359.39226,0.67798,348.25583,0.37348,349.72129,0.11433,4.66981
35,Gen2E-7,0.99957,359.12245,0.7813,352.93076,0.4749,351.23104,0.08912,4.08051
36,Gen2W-1,0.99944,5.30047,0.27962,338.55999,0.06987,158.21022,0.23113,97.19523
37,Gen2W-11,0.99944,5.22766,0.26522,335.65196,0.06568,158.07242,0.23508,93.79454
38,Gen2W-12,0.99945,4.85749,0.30692,340.23018,0.05173,145.52689,0.22362,91.44211
39,Gen2W-21,0.99944,5.07524,0.28189,338.37505,0.06874,156.70257,0.2365,92.02645
40,Gen2W-24,0.99933,4.3638,0.29741,338.61691,0.07327,139.42331,0.23567,90.39232
41,Gen2W-25,0.99849,4.65633,0.25122,330.03494,0.05415,146.40948,0.22614,92.86385
42,Gen2W-5,0.99944,5.19041,0.27456,337.78978,0.07268,153.96816,0.24285,96.34647
43,Gen2W-6,0.99822,4.626,0.29007,336.93321,0.04417,139.31989,0.22053,92.67642
44,Gen3D-10,0.99723,5.21419,0.98656,4.6414,0.96595,349.81135,0.96218,222.50565
45,Gen3D-13,1.00098,5.46362,0.99157,4.96716,0.97297,350.19163,0.97526,222.79748
46,Gen3D-15,0.99715,5.47699,0.98421,4.78314,0.96255,349.86846,0.9578,222.62683
47,Gen3D-17,0.99349,4.7628,0.98325,4.20665,0.96286,349.36892,0.96108,222.03887
48,Gen3D-20,1.00126,6.34186,0.99266,5.91394,0.97507,351.23786,0.98023,223.79413
49,Gen3D-23,0.99638,5.41177,0.98354,4.72249,0.9616,349.81709,0.95724,222.55745
50,Gen3D-25,0.99478,5.48591,0.98018,4.70043,0.9565,349.74087,0.95276,222.48556
51,Gen3D-26,0.99784,5.56485,0.98504,4.87992,0.96339,349.97929,0.96027,222.71163
52,Gen3D-29,0.99563,5.62378,0.98076,4.82652,0.95698,349.86572,0.95382,222.60635
53,Gen3D-30,0.98896,5.10097,0.97249,4.20327,0.94615,349.17259,0.93966,221.94125
54,Gen3D-31,0.99536,5.29517,0.98252,4.60312,0.96042,349.68976,0.95606,222.42992
55,Gen3D-32,0.99369,5.15668,0.98057,4.44439,0.95801,349.5095,0.95368,222.25339
56,Gen3D-4,0.99982,5.75322,0.98732,5.08756,0.96545,350.20421,0.96086,222.93834
57,Gen3D-5,0.99832,5.59331,0.98581,4.92317,0.96406,350.02936,0.96059,222.75845
58,Gen3L-10,0.99156,6.37629,0.97905,5.74133,0.95606,351.00159,0.94824,223.86044
59,Gen3L-18,0.99793,6.99725,0.98548,6.38007,0.96323,351.68118,0.95531,224.55539
