,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99906,358.89413,0.99948,358.81348,0.99912,358.86518
1,Gen1A-10,0.99974,349.65935,0.99759,349.32867,0.98677,348.82778,1.0012,349.21223
2,Gen1A-11,1.0,349.68644,0.99794,349.37032,0.98759,348.84538,1.00134,349.2407
3,Gen1A-2,1.0,357.97005,0.99891,357.91845,0.99853,357.81203,0.9994,357.88121
4,Gen1A-3,1.0,359.33597,0.99913,359.31804,0.99978,359.25726,0.99902,359.29493
5,Gen1A-4,1.0,49.99998,0.99928,49.99383,1.00069,49.94725,0.99907,49.91838
6,Gen1A-5,1.0,349.94507,0.99782,349.60651,0.98761,349.07788,1.00144,349.51585
7,Gen1A-6,0.99873,349.07845,0.99662,348.74712,0.98541,348.22017,1.00022,348.62952
8,Gen1A-7,1.0,359.47023,0.99912,359.45198,0.99934,359.37937,0.9984,359.42567
9,Gen1A-8,0.99758,353.21166,0.99612,353.0773,0.9913,352.8411,0.9975,352.98833
10,Gen1A-9,0.99611,354.01638,0.99469,353.89506,0.99058,353.68083,0.9959,353.81682
11,Gen1B-1,1.00984,10.37858,1.00872,10.41014,1.00698,13.49769,1.00824,8.18632
12,Gen1B-11,0.99999,7.02756,0.9987,7.02122,0.99516,9.42422,0.99944,5.17499
13,Gen1B-12,0.99778,6.4718,0.99642,6.45869,0.99188,8.85095,0.99755,4.62507
14,Gen1B-13,1.00873,9.93964,1.00752,9.96963,1.00518,13.12918,1.00718,7.71362
15,Gen1B-14,1.01203,10.20758,1.01072,10.23844,1.0076,13.52645,1.01041,7.9213
16,Gen1B-2,1.0082,9.40245,1.0071,9.42742,1.00532,12.31349,1.00661,7.30868
17,Gen1B-3,1.01278,14.30337,1.01193,14.35647,1.0119,17.68365,1.01062,11.98726
18,Gen1B-3-1,1.01278,14.30337,1.01193,14.35647,1.0119,17.68365,1.01062,11.98726
19,Gen1B-4,1.00976,10.24269,1.0086,10.27412,1.00668,13.40024,1.00816,8.03212
20,Gen1B-4-1,1.01738,9.32605,1.01624,9.35058,1.0142,12.26988,1.01586,7.21628
21,Gen1B-5,1.00709,9.03109,1.00567,9.05507,1.0018,12.33698,1.00575,6.74884
22,Gen1B-6,1.00616,8.66382,1.00465,8.68491,1.00002,12.00113,1.00474,6.36645
23,Gen1B-6-1,1.0065,8.94898,1.00504,8.97246,1.00097,12.29588,1.00527,6.6466
24,Gen1B-7,1.01203,10.20757,1.01072,10.23844,1.00761,13.52645,1.01041,7.9213
25,Gen2E-17,1.00083,358.47508,0.88619,353.55042,0.80301,302.49783,1.0666,142.43588
26,Gen2E-18,0.99988,358.55603,0.9049,354.61966,0.81442,303.33666,1.06087,143.01366
27,Gen2E-2,0.99958,358.89852,0.91187,355.41014,0.82266,304.88474,1.0579,143.97785
28,Gen2E-30,0.99954,358.06397,0.88757,353.16461,0.8008,302.13493,1.0652,142.06026
29,Gen2E-33,0.99956,357.34113,0.896,352.74285,0.80196,301.57752,1.06269,141.68257
30,Gen2E-34,0.9996,358.89498,0.91159,355.39538,0.824,304.85475,1.0602,143.94818
31,Gen2E-35,0.99738,357.34425,0.90199,353.21177,0.80467,301.97183,1.05878,142.00939
32,Gen2E-36,0.99783,357.35576,0.89819,352.98395,0.80224,301.59291,1.06077,141.77273
33,Gen2E-37,0.99961,357.77141,0.92353,354.57799,0.82599,304.5546,1.04857,143.57292
34,Gen2E-5,0.99573,359.39226,0.86369,354.20611,0.79416,302.86636,1.0589,143.29422
35,Gen2E-7,0.99957,359.12245,0.91025,355.59983,0.82085,304.50542,1.05777,143.86232
36,Gen2W-1,0.99944,5.30047,0.69657,350.87297,0.75135,309.38145,1.08943,145.66012
37,Gen2W-11,0.99944,5.22766,0.6887,350.09156,0.75125,309.35204,1.08975,145.61827
38,Gen2W-12,0.99945,4.85749,0.7115,351.27722,0.75241,308.84115,1.08928,145.41388
