,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99957,358.90127,0.99872,358.81667,0.99887,358.79282
1,Gen1A-10,0.99974,349.65935,0.99911,349.41816,0.98583,348.79562,1.00269,348.70317
2,Gen1A-11,1.0,349.68644,0.9994,349.45598,0.98664,348.81229,1.00291,348.73101
3,Gen1A-2,1.0,357.97005,0.99952,357.93152,0.99772,357.81216,0.99918,357.77287
4,Gen1A-3,1.0,359.33597,0.9996,359.32248,0.99906,359.26101,0.99875,359.24346
5,Gen1A-4,1.0,49.99998,0.99967,49.99528,1.00004,49.95548,0.99877,49.92576
6,Gen1A-5,1.0,349.94507,0.99936,349.6979,0.98661,349.05085,1.00286,349.01904
7,Gen1A-6,0.99873,349.07845,0.99812,348.83728,0.98448,348.18769,1.00175,348.11758
8,Gen1A-7,1.0,359.47023,0.9996,359.45642,0.99864,359.38428,0.99827,359.36607
9,Gen1A-8,0.99758,353.21166,0.99701,353.11294,0.99045,352.82734,0.99768,352.73095
10,Gen1A-9,0.99611,354.01638,0.99554,353.92701,0.98974,353.66984,0.99598,353.58562
11,Gen1B-1,1.00984,10.37858,1.00908,10.40143,1.00538,13.06305,1.00996,6.25084
12,Gen1B-11,0.99999,7.02756,0.99922,7.02104,0.99423,9.05795,1.00167,3.51049
13,Gen1B-12,0.99778,6.4718,0.99697,6.46012,0.99096,8.48718,0.99995,2.97012
14,Gen1B-13,1.00873,9.93964,1.00789,9.96146,1.00326,12.69135,1.00901,5.75998
15,Gen1B-14,1.01203,10.20758,1.01111,10.23022,1.00534,13.08012,1.01225,5.92339
16,Gen1B-2,1.0082,9.40245,1.00748,9.42012,1.00398,11.89611,1.00834,5.44873
17,Gen1B-3,1.01278,14.30337,1.01219,14.34272,1.01067,17.21354,1.01152,9.92114
18,Gen1B-3-1,1.01278,14.30337,1.01219,14.34272,1.01067,17.21354,1.01152,9.92114
19,Gen1B-4,1.00976,10.24269,1.00897,10.26553,1.00493,12.9635,1.00992,6.0857
20,Gen1B-4-1,1.01738,9.32605,1.01663,9.34343,1.01276,11.8504,1.01767,5.34616
21,Gen1B-5,1.00709,9.03109,1.00609,9.04862,0.99923,11.89512,1.00787,4.76875
22,Gen1B-6,1.00616,8.66382,1.00509,8.67923,0.9972,11.5583,1.00691,4.3805
23,Gen1B-6-1,1.0065,8.94898,1.00547,8.96619,0.99827,11.85156,1.00748,4.65462
24,Gen1B-7,1.01203,10.20757,1.01111,10.23022,1.00534,13.08012,1.01225,5.92338
25,Gen2E-17,1.00083,358.47508,0.91735,353.09229,0.82061,279.17788,1.07205,102.2087
26,Gen2E-18,0.99988,358.55603,0.93093,354.19265,0.82396,280.94894,1.06895,102.5522
27,Gen2E-2,0.99958,358.89852,0.93632,354.9775,0.82287,283.31562,1.07053,103.11649
28,Gen2E-30,0.99954,358.06397,0.9178,352.73164,0.81883,278.84995,1.07219,101.82496
29,Gen2E-33,0.99956,357.34113,0.92409,352.34576,0.81636,278.747,1.07127,101.30216
30,Gen2E-34,0.9996,358.89498,0.9361,354.96205,0.82445,283.27835,1.07381,103.12281
31,Gen2E-35,0.99738,357.34425,0.92822,352.81599,0.81389,279.64559,1.06861,101.46239
32,Gen2E-36,0.99783,357.35576,0.92539,352.58684,0.81519,278.93762,1.06898,101.36942
33,Gen2E-37,0.99961,357.77141,0.94447,354.233,0.82039,283.81066,1.06563,102.34102
34,Gen2E-5,0.99573,359.39226,0.90233,353.55068,0.81051,279.20273,1.06533,102.94654
35,Gen2E-7,0.99957,359.12245,0.9351,355.15462,0.82587,282.5896,1.06954,103.24636
36,Gen2W-1,0.99944,5.30047,0.77803,350.71821,0.81004,278.92799,1.07951,106.72454
37,Gen2W-11,0.99944,5.22766,0.77312,350.09383,0.80991,278.9327,1.07967,106.67833
38,Gen2W-12,0.99945,4.85749,0.7871,350.87656,0.80963,278.77216,1.07944,106.42581
39,Gen2W-21,0.99944,5.07524,0.77858,350.4434,0.80967,278.81304,1.07995,106.55519
40,Gen2W-24,0.99933,4.3638,0.78308,349.87373,0.8103,277.99854,1.07792,105.96584
41,Gen2W-25,0.99849,4.65633,0.76811,348.75351,0.80831,278.45287,1.07787,106.22599
42,Gen2W-5,0.99944,5.19041,0.77687,350.50933,0.81183,278.77485,1.07769,106.63078
43,Gen2W-6,0.99822,4.626,0.78097,350.06756,0.80858,278.54881,1.07705,106.23154
44,Gen3D-10,0.99723,5.21419,0.99474,4.89687,0.94547,344.45822,0.99549,115.0908
45,Gen3D-13,1.00098,5.46362,0.99882,5.17919,0.95318,344.91371,1.00526,115.33214
46,Gen3D-15,0.99715,5.47699,0.99411,5.10437,0.94112,344.37631,0.99492,115.30428
47,Gen3D-17,0.99349,4.7628,0.99111,4.45381,0.94262,344.01458,0.99392,114.6362
48,Gen3D-20,1.00126,6.34186,0.99925,6.08946,0.95582,346.04848,1.00757,116.26825
49,Gen3D-23,0.99638,5.41177,0.99338,5.04151,0.94024,344.32267,0.9949,115.23362
50,Gen3D-25,0.99478,5.48591,0.99138,5.07241,0.93444,344.10848,0.99535,115.24408
51,Gen3D-26,0.99784,5.56485,0.99485,5.19612,0.94205,344.48487,0.99753,115.38579
52,Gen3D-29,0.99563,5.62378,0.99217,5.20454,0.93482,344.21577,0.99693,115.37122
53,Gen3D-30,0.98896,5.10097,0.98514,4.63884,0.92339,343.39432,0.98869,114.79883
54,Gen3D-31,0.99536,5.29517,0.99235,4.92406,0.93903,344.1867,0.99399,115.11471
