,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99987,358.91301,0.99626,358.78444,0.99916,358.70526
1,Gen1A-10,0.99974,349.65935,0.99966,349.55286,0.98243,348.3847,1.00087,347.97113
2,Gen1A-11,1.0,349.68644,0.99993,349.58462,0.98327,348.405,1.00174,347.99071
3,Gen1A-2,1.0,357.97005,0.99985,357.95276,0.99506,357.74881,0.99941,357.63012
4,Gen1A-3,1.0,359.33597,0.99987,359.32987,0.99673,359.24241,0.9989,359.1876
5,Gen1A-4,1.0,49.99998,0.9999,49.99768,0.99799,49.96185,0.99875,49.91738
6,Gen1A-5,1.0,349.94507,0.99992,349.83603,0.98311,348.64476,1.00145,348.25268
7,Gen1A-6,0.99873,349.07845,0.99866,348.97195,0.98113,347.76836,0.99971,347.3693
8,Gen1A-7,1.0,359.47023,0.99987,359.46396,0.99633,359.36578,0.99829,359.30457
9,Gen1A-8,0.99758,353.21166,0.99743,353.1676,0.98741,352.63744,0.99679,352.40298
10,Gen1A-9,0.99611,354.01638,0.99596,353.97646,0.98675,353.50158,0.9952,353.28613
11,Gen1B-1,1.00984,10.37858,1.00949,10.38823,1.00017,12.65026,1.02956,8.53472
12,Gen1B-11,0.99999,7.02756,0.99967,7.02399,0.99036,8.63636,1.01893,5.28967
13,Gen1B-12,0.99778,6.4718,0.99745,6.46586,0.9869,8.06475,1.01591,4.74154
14,Gen1B-13,1.00873,9.93964,1.00834,9.94873,0.99712,12.28827,1.02899,8.07578
15,Gen1B-14,1.01203,10.20758,1.01159,10.21696,0.99821,12.68778,1.0305,8.32903
16,Gen1B-2,1.0082,9.40245,1.00788,9.4098,0.99942,11.47577,1.02735,7.60111
17,Gen1B-3,1.01278,14.30337,1.0125,14.32077,1.00689,16.77534,1.02572,12.5161
18,Gen1B-3-1,1.01278,14.30337,1.0125,14.32077,1.00689,16.77534,1.02572,12.5161
19,Gen1B-4,1.00976,10.24269,1.00939,10.2523,0.99931,12.5551,1.02981,8.38811
20,Gen1B-4-1,1.01738,9.32605,1.01705,9.33324,1.00791,11.43249,1.03688,7.51726
21,Gen1B-5,1.00709,9.03109,1.00661,9.03801,0.99113,11.51132,1.02817,7.12775
22,Gen1B-6,1.00616,8.66382,1.00565,8.66968,0.98835,11.18026,1.02619,6.75469
23,Gen1B-6-1,1.0065,8.94898,1.00601,8.95571,0.98979,11.47174,1.02848,7.02979
24,Gen1B-7,1.01203,10.20757,1.01159,10.21695,0.99821,12.68778,1.0305,8.32902
25,Gen2E-17,1.00083,358.47508,0.94998,351.55187,0.73699,228.18061,0.78333,110.43971
26,Gen2E-18,0.99988,358.55603,0.95719,352.8508,0.72717,231.58574,0.76898,111.9736
27,Gen2E-2,0.99958,358.89852,0.96012,353.685,0.70691,235.30495,0.75496,114.87544
28,Gen2E-30,0.99954,358.06397,0.94995,351.25025,0.73607,227.80434,0.78213,110.04132
29,Gen2E-33,0.99956,357.34113,0.95374,350.96694,0.7261,228.19214,0.76815,109.82898
30,Gen2E-34,0.9996,358.89498,0.95996,353.66656,0.70914,235.25527,0.75822,114.79673
31,Gen2E-35,0.99738,357.34425,0.95504,351.49667,0.71403,229.90544,0.7557,110.66891
32,Gen2E-36,0.99783,357.35576,0.95362,351.23436,0.72269,228.71564,0.76354,109.891
33,Gen2E-37,0.99961,357.77141,0.96535,353.14703,0.6913,236.80187,0.72823,115.99176
34,Gen2E-5,0.99573,359.39226,0.93992,351.55818,0.72682,227.69196,0.77829,110.9663
35,Gen2E-7,0.99957,359.12245,0.9594,353.83796,0.72107,234.16303,0.75927,113.88975
36,Gen2W-1,0.99944,5.30047,0.86846,347.53766,0.80204,219.07305,0.89162,113.48054
37,Gen2W-11,0.99944,5.22766,0.86637,346.90299,0.80155,219.12297,0.8905,113.44127
38,Gen2W-12,0.99945,4.85749,0.87358,347.76967,0.79845,219.30451,0.88478,113.2054
39,Gen2W-21,0.99944,5.07524,0.8686,347.24425,0.80281,218.88338,0.89042,113.28182
40,Gen2W-24,0.99933,4.3638,0.87172,346.7743,0.80267,218.21274,0.89127,112.63099
41,Gen2W-25,0.99849,4.65633,0.8645,345.54771,0.79753,218.92396,0.88614,112.96554
42,Gen2W-5,0.99944,5.19041,0.86842,347.32556,0.80142,219.09209,0.89376,113.38973
43,Gen2W-6,0.99822,4.626,0.87069,346.95628,0.79484,219.26343,0.88359,113.02096
44,Gen3D-10,0.99723,5.21419,0.9954,4.90756,0.90987,342.91349,1.04674,191.96164
45,Gen3D-13,1.00098,5.46362,0.99942,5.18342,0.91952,343.35483,1.05863,192.29088
