,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99806,358.88068,1.00007,358.69212,0.99686,358.58696
1,Gen1A-10,0.99974,349.65935,0.99462,349.16403,0.99272,347.94454,0.99759,346.86382
2,Gen1A-11,1.0,349.68644,0.99509,349.21202,0.99334,347.97112,0.99638,346.90105
3,Gen1A-2,1.0,357.97005,0.99772,357.89409,0.9994,357.62619,0.99702,357.4335
4,Gen1A-3,1.0,359.33597,0.99821,359.3096,1.00026,359.17175,0.99686,359.10796
5,Gen1A-4,1.0,49.99998,0.99852,49.99328,1.001,49.9022,0.99811,49.60667
6,Gen1A-5,1.0,349.94507,0.99479,349.43922,0.99353,348.17007,0.99766,347.10765
7,Gen1A-6,0.99873,349.07845,0.99367,348.58035,0.99166,347.32616,0.99689,346.23884
8,Gen1A-7,1.0,359.47023,0.9982,359.44341,0.99975,359.28284,0.99366,359.22723
9,Gen1A-8,0.99758,353.21166,0.99439,353.01009,0.99369,352.42264,0.99326,351.91002
10,Gen1A-9,0.99611,354.01638,0.99304,353.83496,0.99269,353.29776,0.9918,352.83858
11,Gen1B-1,1.00984,10.37858,1.00821,10.43446,1.00642,15.01042,1.0122,11.97413
12,Gen1B-11,0.99999,7.02756,0.99779,7.02727,0.99359,10.50941,1.00233,7.84882
13,Gen1B-12,0.99778,6.4718,0.99546,6.46205,0.99015,9.91421,0.99872,7.26874
14,Gen1B-13,1.00873,9.93964,1.00702,9.99412,1.00485,14.66686,1.01086,11.60727
15,Gen1B-14,1.01203,10.20758,1.01025,10.26426,1.00751,15.12763,1.01311,12.00393
16,Gen1B-2,1.0082,9.40245,1.00652,9.44797,1.00448,13.71358,1.01075,10.78859
17,Gen1B-3,1.01278,14.30337,1.01161,14.38869,1.01156,19.40243,1.01404,16.17917
18,Gen1B-3-1,1.01278,14.30337,1.01161,14.38869,1.01156,19.40243,1.01404,16.17917
19,Gen1B-4,1.00976,10.24269,1.0081,10.29876,1.00623,14.92864,1.01208,11.87808
20,Gen1B-4-1,1.01738,9.32605,1.01565,9.37123,1.01338,13.68361,1.01977,10.7432
21,Gen1B-5,1.00709,9.03109,1.00516,9.07894,1.00185,13.90881,1.00848,10.81395
22,Gen1B-6,1.00616,8.66382,1.00413,8.70832,1.00021,13.58085,1.00682,10.47933
23,Gen1B-6-1,1.0065,8.94898,1.00454,8.99658,1.00112,13.88426,1.00795,10.77206
24,Gen1B-7,1.01203,10.20757,1.01025,10.26425,1.00751,15.12762,1.01312,12.00392
25,Gen2E-17,1.00083,358.47508,0.78823,355.55597,0.39371,18.58941,0.11839,294.65787
26,Gen2E-18,0.99988,358.55603,0.82546,355.974,0.4552,17.89768,0.16053,289.01896
27,Gen2E-2,0.99958,358.89852,0.83979,356.28889,0.4932,16.63463,0.2209,283.14837
28,Gen2E-30,0.99954,358.06397,0.79058,355.38585,0.39232,17.81407,0.08476,282.96584
