,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99888,358.89366,0.99967,358.80818,0.99906,358.86507
1,Gen1A-10,0.99974,349.65935,0.99699,349.3223,0.98702,348.80044,1.00119,349.2309
2,Gen1A-11,1.0,349.68644,0.99736,349.36375,0.98783,348.81879,1.0013,349.25942
3,Gen1A-2,1.0,357.97005,0.9987,357.91766,0.99873,357.80504,0.99938,357.88257
4,Gen1A-3,1.0,359.33597,0.99897,359.31772,0.99997,359.25315,0.99895,359.29446
5,Gen1A-4,1.0,49.99998,0.99914,49.99574,1.00087,49.94271,0.99899,49.91023
6,Gen1A-5,1.0,349.94507,0.99721,349.60068,0.98788,349.04751,1.00146,349.53343
7,Gen1A-6,0.99873,349.07845,0.99602,348.73998,0.98566,348.19217,1.0002,348.64862
8,Gen1A-7,1.0,359.47023,0.99896,359.45163,0.9995,359.37462,0.99824,359.42553
9,Gen1A-8,0.99758,353.21166,0.9958,353.07398,0.99149,352.8285,0.99748,352.99592
10,Gen1A-9,0.99611,354.01638,0.99439,353.89228,0.99078,353.66889,0.99587,353.82334
11,Gen1B-1,1.00984,10.37858,1.00859,10.4098,1.00822,13.73506,1.00766,8.26077
12,Gen1B-11,0.99999,7.02756,0.99853,7.02147,0.99576,9.6134,0.99914,5.23316
13,Gen1B-12,0.99778,6.4718,0.99623,6.4588,0.9925,9.03945,0.9972,4.68358
14,Gen1B-13,1.00873,9.93964,1.00738,9.96884,1.00666,13.37302,1.00648,7.7899
15,Gen1B-14,1.01203,10.20758,1.01058,10.23726,1.00936,13.77992,1.0096,8.00119
16,Gen1B-2,1.0082,9.40245,1.00697,9.42736,1.0063,12.53695,1.00614,7.37733
17,Gen1B-3,1.01278,14.30337,1.01185,14.35691,1.01292,17.93379,1.0102,12.06834
18,Gen1B-3-1,1.01278,14.30337,1.01185,14.35691,1.01292,17.93379,1.0102,12.06834
19,Gen1B-4,1.00976,10.24269,1.00847,10.27359,1.00802,13.64088,1.00753,8.10755
20,Gen1B-4-1,1.01738,9.32605,1.01611,9.3504,1.01526,12.49587,1.01536,7.28602
21,Gen1B-5,1.00709,9.03109,1.00551,9.05331,1.00376,12.59319,1.00481,6.82818
22,Gen1B-6,1.00616,8.66382,1.00449,8.68278,1.00216,12.26174,1.00373,6.4463
23,Gen1B-6-1,1.0065,8.94898,1.00489,8.9705,1.00304,12.5557,1.00428,6.72711
24,Gen1B-7,1.01203,10.20757,1.01058,10.23725,1.00936,13.77991,1.00961,8.00118
25,Gen2E-17,1.00083,358.47508,0.87088,353.09355,0.77972,316.1942,1.07938,173.07961
26,Gen2E-18,0.99988,358.55603,0.89291,354.17444,0.79588,316.40508,1.07313,173.67475
27,Gen2E-2,0.99958,358.89852,0.90155,354.88912,0.80882,317.4306,1.06816,174.70954
28,Gen2E-30,0.99954,358.06397,0.87193,352.79912,0.77732,315.79188,1.07702,172.71284
29,Gen2E-33,0.99956,357.34113,0.88166,352.38391,0.78035,314.90412,1.07373,172.36772
30,Gen2E-34,0.9996,358.89498,0.90122,354.87429,0.81008,317.40429,1.07022,174.66724
31,Gen2E-35,0.99738,357.34425,0.88962,352.78408,0.78594,314.96309,1.06944,172.71508
32,Gen2E-36,0.99783,357.35576,0.88488,352.58404,0.78155,314.80525,1.07213,172.4535
33,Gen2E-37,0.99961,357.77141,0.91382,354.23285,0.8151,316.52774,1.05697,174.40992
34,Gen2E-5,0.99573,359.39226,0.85055,353.08258,0.77133,316.85147,1.06947,173.97098
35,Gen2E-7,0.99957,359.12245,0.89965,355.09282,0.80496,317.27623,1.06841,174.54109
36,Gen2W-1,0.99944,5.30047,0.66389,351.58317,0.70871,328.70383,1.10345,176.21386
37,Gen2W-11,0.99944,5.22766,0.65714,350.96261,0.70859,328.64489,1.10385,176.17537
38,Gen2W-12,0.99945,4.85749,0.674,351.44741,0.71007,327.84918,1.1035,175.96833
39,Gen2W-21,0.99944,5.07524,0.65562,350.64306,0.70727,328.72631,1.10677,176.02585
40,Gen2W-24,0.99933,4.3638,0.66243,350.02304,0.71073,327.57658,1.10928,175.42808
41,Gen2W-25,0.99849,4.65633,0.63981,348.7324,0.70859,327.62308,1.10208,175.77025
42,Gen2W-5,0.99944,5.19041,0.66211,351.38756,0.71352,328.2735,1.09999,176.14874
43,Gen2W-6,0.99822,4.626,0.66769,350.73722,0.71089,327.3,1.09956,175.82714
44,Gen3D-10,0.99723,5.21419,0.9923,4.83272,0.96494,346.77491,0.97622,204.4167
45,Gen3D-13,1.00098,5.46362,0.99667,5.12585,0.97152,347.18028,0.98532,204.70079
46,Gen3D-15,0.99715,5.47699,0.99115,5.02418,0.96258,346.77454,0.9759,204.53888
47,Gen3D-17,0.99349,4.7628,0.98877,4.39158,0.96179,346.33434,0.97452,203.95598
48,Gen3D-20,1.00126,6.34186,0.99731,6.04535,0.97327,348.25372,0.98702,205.68722
49,Gen3D-23,0.99638,5.41177,0.99043,4.96185,0.96163,346.72231,0.97551,204.47313
50,Gen3D-25,0.99478,5.48591,0.98801,4.97982,0.95745,346.58962,0.97498,204.41223
51,Gen3D-26,0.99784,5.56485,0.99191,5.11718,0.9634,346.88286,0.97782,204.62442
52,Gen3D-29,0.99563,5.62378,0.98874,5.11054,0.95806,346.70571,0.97627,204.53131
53,Gen3D-30,0.98896,5.10097,0.98132,4.5306,0.94815,345.96829,0.96815,203.89479
54,Gen3D-31,0.99536,5.29518,0.98941,4.84387,0.96046,346.59266,0.97455,204.34896
55,Gen3D-32,0.99369,5.15668,0.98761,4.69385,0.95821,346.40031,0.97309,204.17846
56,Gen3D-4,0.99982,5.75322,0.99402,5.31668,0.96514,347.11868,0.97797,204.84923
57,Gen3D-5,0.99832,5.59331,0.99252,5.15433,0.96384,346.9389,0.97767,204.67178
58,Gen3L-10,0.99156,6.37629,0.98563,5.95821,0.95599,347.92843,0.96715,205.54506
59,Gen3L-18,0.99793,6.99725,0.99202,6.58848,0.96302,348.62583,0.97313,206.21475
60,Gen3L-2,0.99472,6.78569,0.988,6.3229,0.95787,348.18483,0.9715,205.85575
61,Gen3L-20,0.99962,7.43278,0.99375,7.0308,0.96533,349.11643,0.9747,206.68609
62,Gen3L-21,0.99962,7.80925,0.99383,7.41627,0.9663,349.55735,0.97491,207.10566
63,Gen3L-22,0.99962,7.89976,0.99386,7.50952,0.96643,349.66575,0.97486,207.20743
64,Gen3L-26-1,0.99565,355.64869,0.99117,355.27367,0.96401,335.95444,0.9771,195.30173
65,Gen3L-27,0.99415,353.81379,0.98946,353.42039,0.95912,333.73345,0.97434,193.42736
66,Gen3L-29,0.99961,356.00317,0.9955,355.67419,0.96818,336.3312,0.97699,195.93413
67,Gen3L-3,0.99691,6.99597,0.99056,6.55947,0.96136,348.51385,0.97314,206.14234
68,Gen3L-30,0.99785,355.86609,0.99346,355.49967,0.96642,336.21926,0.97846,195.54981
69,Gen3L-31,0.99985,13.02897,0.99387,12.68282,0.98295,355.99769,0.98675,212.98495
70,Gen3L-32,0.99745,9.51904,0.99056,9.08136,0.97468,351.39354,0.98558,208.84793
71,Gen3L-33,0.99982,344.48599,0.98802,343.3297,0.94155,320.13193,0.99327,182.16948
72,Gen3L-34,1.00519,344.31499,0.98811,342.38258,0.94571,318.54096,0.99812,182.12263
73,Gen3L-35,1.00017,344.35753,0.99041,343.34741,0.94984,320.4591,0.99239,182.90325
74,Gen3L-36,1.00967,350.7457,1.00357,350.24416,0.98537,328.39945,1.00483,190.18983
75,Gen3L-37,0.9999,358.11844,0.99519,357.72857,0.97332,338.83289,0.98735,197.67569
76,Gen3L-38,1.01988,348.04173,1.01342,347.46319,0.99549,325.3831,1.01464,187.18019
77,Gen3L-38-1,0.98956,344.33005,0.98141,343.5124,0.9411,320.95908,0.98112,182.91953
78,Gen3L-39,0.99124,6.30313,0.98496,5.8627,0.95493,347.76475,0.96764,205.41389
79,Gen3L-40,0.9912,353.1779,0.98645,352.77702,0.9553,332.97254,0.97145,192.77607
80,Gen3L-41,0.99411,358.3133,0.98954,357.93323,0.96964,339.09196,0.98299,197.90827
81,Gen3L-42,0.99075,337.41959,0.98123,336.1229,0.93493,311.68139,0.98463,175.11129
82,Gen3L-49,0.99968,338.49818,0.99058,337.30994,0.94774,312.98084,0.99245,176.20376
83,Gen3L-57,0.99252,344.31218,0.98554,343.62765,0.94624,321.02207,0.98501,183.19023
84,Gen3L-58,0.99545,345.64471,0.98825,344.96821,0.94978,322.42649,0.9879,184.57666
85,Gen3L-59,0.99252,344.31218,0.98554,343.62765,0.94624,321.02207,0.98501,183.19023
86,Gen3L-6,0.99138,6.30404,0.98403,5.79431,0.95248,347.48794,0.96924,205.23928
87,Gen3L-60,0.99252,344.31218,0.98554,343.62765,0.94624,321.02207,0.98501,183.19023
88,Gen3L-61,0.99035,344.19758,0.98259,343.41669,0.94397,320.83881,0.98247,182.88944
89,Gen3L-62,0.99035,344.19758,0.98259,343.41669,0.94397,320.83881,0.98247,182.88944
90,Gen3L-63,0.99825,346.29287,0.99059,345.58339,0.95224,323.02882,0.99066,185.21885
91,Gen3L-64,0.99825,346.29287,0.99059,345.58339,0.95224,323.02882,0.99066,185.21885
92,Gen3L-65,0.99268,344.38733,0.983,343.3772,0.94274,320.48889,0.98497,182.93304
93,Gen3L-66,0.99268,344.38733,0.983,343.3772,0.94274,320.48889,0.98497,182.93304
94,Gen3L-67,0.99903,337.8537,0.9896,336.62498,0.9431,312.2424,0.99285,175.47927
95,Gen3L-68,0.99903,337.8537,0.9896,336.62498,0.9431,312.2424,0.99285,175.47927
96,Gen3L-7,0.99145,6.36087,0.98423,5.85988,0.95293,347.58148,0.96924,205.31815
97,Gen3L-8,0.99168,6.55358,0.98454,6.06018,0.95357,347.81347,0.96938,205.53463
98,LCC1受端,0.99956,349.8432,0.99647,349.44915,0.98597,348.85332,1.00092,349.4311
99,LCC1送端,0.99235,0.22174,0.86426,353.68573,0.77512,314.38727,1.04948,174.8199
100,LCC4受端,0.98717,5.31753,0.97836,4.66676,0.94268,345.92915,0.96584,203.96416
101,LCC4送端,0.99959,6.1992,0.8866,359.0738,0.79479,314.41316,1.03574,180.37828
102,LCC5受端,0.99765,344.36769,0.98063,342.42471,0.93862,318.57951,0.99062,182.17631
103,LCC5送端,0.99024,2.82864,0.65094,347.74934,0.70143,326.1382,1.09363,174.20881
104,LCC6受端,0.99987,346.89128,0.99249,346.22854,0.9546,323.74241,0.99228,185.88104
105,LCC6送端,1.00606,8.59365,1.00438,8.61197,1.00195,12.19394,1.00361,6.3749
