,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99964,358.90207,0.99882,358.83331,0.99927,358.89684
1,Gen1A-10,0.99974,349.65935,0.99931,349.42815,0.98632,348.93177,1.00048,349.42105
2,Gen1A-11,1.0,349.68644,0.99959,349.46558,0.98711,348.94707,1.00069,349.44832
3,Gen1A-2,1.0,357.97005,0.9996,357.93298,0.99787,357.83812,0.99946,357.92734
4,Gen1A-3,1.0,359.33597,0.99967,359.32298,0.99915,359.2726,0.99921,359.31822
5,Gen1A-4,1.0,49.99998,0.99972,49.9952,1.00008,49.96046,0.99926,49.94254
6,Gen1A-5,1.0,349.94507,0.99957,349.70804,0.98707,349.19013,1.00071,349.7196
7,Gen1A-6,0.99873,349.07845,0.99832,348.84741,0.98497,348.32659,0.9995,348.83908
8,Gen1A-7,1.0,359.47023,0.99966,359.45692,0.99876,359.39731,0.9988,359.45122
9,Gen1A-8,0.99758,353.21166,0.99713,353.11701,0.99079,352.88975,0.99739,353.09449
10,Gen1A-9,0.99611,354.01638,0.99565,353.93064,0.99005,353.72638,0.99583,353.91242
11,Gen1B-1,1.00984,10.37858,1.00913,10.4004,1.00758,12.80112,1.0082,9.02838
12,Gen1B-11,0.99999,7.02756,0.99929,7.02093,0.99579,8.87792,0.99895,5.89224
13,Gen1B-12,0.99778,6.4718,0.99704,6.46019,0.99268,8.30954,0.99698,5.33978
14,Gen1B-13,1.00873,9.93964,1.00794,9.9605,1.00591,12.42054,1.0071,8.56778
15,Gen1B-14,1.01203,10.20758,1.01116,10.22926,1.0085,12.79229,1.01031,8.79796
16,Gen1B-2,1.0082,9.40245,1.00753,9.41925,1.00584,11.65927,1.00652,8.11464
17,Gen1B-3,1.01278,14.30337,1.01222,14.34113,1.01224,16.92214,1.01089,12.87592
18,Gen1B-3-1,1.01278,14.30337,1.01222,14.34113,1.01224,16.92214,1.01089,12.87592
19,Gen1B-4,1.00976,10.24269,1.00901,10.26452,1.00732,12.69677,1.00811,8.88078
20,Gen1B-4-1,1.01738,9.32605,1.01668,9.34257,1.01478,11.60952,1.01575,8.02794
21,Gen1B-5,1.00709,9.03109,1.00614,9.04786,1.00283,11.60965,1.00553,7.6232
22,Gen1B-6,1.00616,8.66382,1.00514,8.67856,1.00119,11.26918,1.00448,7.24642
23,Gen1B-6-1,1.0065,8.94898,1.00552,8.96546,1.00206,11.56115,1.00503,7.52808
24,Gen1B-7,1.01203,10.20757,1.01116,10.22925,1.0085,12.79228,1.01031,8.79796
25,Gen2E-17,1.00083,358.47508,0.92193,354.87517,0.86764,308.00195,1.03087,162.56265
26,Gen2E-18,0.99988,358.55603,0.93496,355.63553,0.8748,308.84455,1.02644,162.92164
27,Gen2E-2,0.99958,358.89852,0.94005,356.28042,0.87968,310.23188,1.02563,163.60771
28,Gen2E-30,0.99954,358.06397,0.92227,354.49171,0.86609,307.67617,1.02998,162.16679
29,Gen2E-33,0.99956,357.34113,0.92823,353.97784,0.86638,307.21177,1.02852,161.63503
30,Gen2E-34,0.9996,358.89498,0.93986,356.26907,0.88113,310.19719,1.02754,163.58357
31,Gen2E-35,0.99738,357.34425,0.93208,354.29419,0.86683,307.58493,1.02531,161.81808
32,Gen2E-36,0.99783,357.35576,0.92941,354.14372,0.86572,307.24407,1.02641,161.69201
