,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99885,358.89298,0.99978,358.74176,0.99914,358.75307
1,Gen1A-10,0.99974,349.65935,0.99691,349.31269,0.98879,348.33577,1.00461,348.43278
2,Gen1A-11,1.0,349.68644,0.99728,349.35478,0.98962,348.34495,1.00475,348.45011
3,Gen1A-2,1.0,357.97005,0.99866,357.91635,0.9989,357.70468,0.99973,357.71317
4,Gen1A-3,1.0,359.33597,0.99894,359.31733,1.00006,359.20642,0.99885,359.21744
5,Gen1A-4,1.0,49.99998,0.99912,49.99402,1.00091,49.93252,0.99869,49.86803
6,Gen1A-5,1.0,349.94507,0.99713,349.59062,0.98958,348.57477,1.00481,348.7653
7,Gen1A-6,0.99873,349.07845,0.99594,348.73053,0.98763,347.71801,1.00362,347.84989
8,Gen1A-7,1.0,359.47023,0.99893,359.45126,0.99959,359.31983,0.99786,359.33866
9,Gen1A-8,0.99758,353.21166,0.99574,353.07059,0.99219,352.59958,0.99852,352.59237
10,Gen1A-9,0.99611,354.01638,0.99433,353.88919,0.99136,353.46039,0.99672,353.4622
11,Gen1B-1,1.00984,10.37858,1.00857,10.41064,1.00436,14.52394,1.01315,4.00364
12,Gen1B-11,0.99999,7.02756,0.99849,7.0213,0.9929,10.13237,1.00636,1.56789
13,Gen1B-12,0.99778,6.4718,0.9962,6.45847,0.98935,9.5534,1.00458,1.05752
14,Gen1B-13,1.00873,9.93964,1.00736,9.96971,1.002,14.1926,1.01208,3.51794
15,Gen1B-14,1.01203,10.20758,1.01056,10.23821,1.00376,14.65321,1.01491,3.65102
16,Gen1B-2,1.0082,9.40245,1.00695,9.42801,1.00301,13.24448,1.0118,3.27232
17,Gen1B-3,1.01278,14.30337,1.01183,14.3581,1.01031,18.80979,1.01352,7.4564
18,Gen1B-3-1,1.01278,14.30337,1.01183,14.3581,1.01031,18.80979,1.01352,7.4564
19,Gen1B-4,1.00976,10.24269,1.00845,10.27446,1.00382,14.4461,1.01305,3.83691
20,Gen1B-4-1,1.01738,9.32605,1.01608,9.35106,1.01169,13.2169,1.02115,3.16692
21,Gen1B-5,1.00709,9.03109,1.00549,9.05419,0.99735,13.46519,1.01074,2.55144
22,Gen1B-6,1.00616,8.66382,1.00447,8.68364,0.99503,13.14794,1.00953,2.17507
23,Gen1B-6-1,1.0065,8.94898,1.00486,8.97139,0.99631,13.44503,1.01038,2.4358
24,Gen1B-7,1.01203,10.20757,1.01056,10.2382,1.00377,14.65321,1.01491,3.65102
25,Gen2E-17,1.00083,358.47508,0.86321,347.75187,0.675,254.02397,1.08882,123.37277
26,Gen2E-18,0.99988,358.55603,0.88457,349.75664,0.68052,256.78833,1.09316,122.70842
27,Gen2E-2,0.99958,358.89852,0.89288,350.79442,0.67922,260.31531,1.09099,122.08703
28,Gen2E-30,0.99954,358.06397,0.86477,347.60198,0.67199,253.64721,1.08643,122.99105
29,Gen2E-33,0.99956,357.34113,0.87468,347.54728,0.668,253.67816,1.08399,121.94863
30,Gen2E-34,0.9996,358.89498,0.8925,350.76912,0.68067,260.28668,1.09203,122.13233
31,Gen2E-35,0.99738,357.34425,0.88214,348.29423,0.66596,255.12068,1.08261,121.47948
