,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99981,358.9059,0.99794,358.83683,0.99932,358.88015
1,Gen1A-10,0.99974,349.65935,0.99976,349.47287,0.98524,348.90256,1.00086,349.30021
2,Gen1A-11,1.0,349.68644,1.00002,349.50846,0.98602,348.91817,1.0011,349.32697
3,Gen1A-2,1.0,357.97005,0.9998,357.93989,0.99694,357.83858,0.9995,357.90218
4,Gen1A-3,1.0,359.33597,0.99982,359.32539,0.99831,359.2765,0.99927,359.30633
5,Gen1A-4,1.0,49.99998,0.99985,49.995,0.99931,49.967,0.99931,49.95082
6,Gen1A-5,1.0,349.94507,1.00003,349.75367,0.98592,349.16532,1.00106,349.60166
7,Gen1A-6,0.99873,349.07845,0.99876,348.8924,0.9839,348.29655,0.99988,348.7175
8,Gen1A-7,1.0,359.47023,0.99982,359.45939,0.99794,359.40264,0.99896,359.43705
9,Gen1A-8,0.99758,353.21166,0.9974,353.13531,0.98983,352.87631,0.99751,353.03397
10,Gen1A-9,0.99611,354.01638,0.99592,353.94711,0.9891,353.71565,0.99593,353.85811
11,Gen1B-1,1.00984,10.37858,1.00927,10.39511,1.00675,12.46095,1.00895,8.56758
12,Gen1B-11,0.99999,7.02756,0.99948,7.02085,0.9952,8.59617,0.99969,5.49733
13,Gen1B-12,0.99778,6.4718,0.99725,6.46096,0.99211,8.02921,0.99778,4.94713
14,Gen1B-13,1.00873,9.93964,1.00809,9.9553,1.00494,12.07718,1.00791,8.10317
15,Gen1B-14,1.01203,10.20758,1.01131,10.22382,1.0074,12.44055,1.01117,8.32259
16,Gen1B-2,1.0082,9.40245,1.00768,9.41494,1.0051,11.33467,1.00723,7.67253
17,Gen1B-3,1.01278,14.30337,1.01232,14.33319,1.01161,16.55118,1.01139,12.38017
18,Gen1B-3-1,1.01278,14.30337,1.01232,14.33319,1.01161,16.55118,1.01139,12.38017
19,Gen1B-4,1.00976,10.24269,1.00916,10.25919,1.00642,12.3546,1.00889,8.41758
20,Gen1B-4-1,1.01738,9.32605,1.01683,9.33828,1.014,11.28284,1.01649,7.58335
21,Gen1B-5,1.00709,9.03109,1.00631,9.04318,1.00159,11.26206,1.0065,7.15346
22,Gen1B-6,1.00616,8.66382,1.00532,8.67416,0.99985,10.92065,1.00549,6.77585
23,Gen1B-6-1,1.0065,8.94898,1.00569,8.96078,1.00076,11.2113,1.00604,7.05566
24,Gen1B-7,1.01203,10.20757,1.01131,10.22381,1.00741,12.44055,1.01117,8.32258
25,Gen2E-17,1.00083,358.47508,0.93314,354.72507,0.87793,300.55973,1.02655,151.73476
26,Gen2E-18,0.99988,358.55603,0.94441,355.50061,0.88223,301.67531,1.02305,152.02125
27,Gen2E-2,0.99958,358.89852,0.94897,356.14496,0.88418,303.31897,1.02379,152.58538
28,Gen2E-30,0.99954,358.06397,0.93309,354.34778,0.87658,300.24011,1.0263,151.33144
29,Gen2E-33,0.99956,357.34113,0.9383,353.84793,0.87573,299.92348,1.02534,150.74994
30,Gen2E-34,0.9996,358.89498,0.9488,356.13336,0.88582,303.27411,1.02607,152.57081
31,Gen2E-35,0.99738,357.34425,0.94156,354.16886,0.87447,300.45199,1.02257,150.88224
32,Gen2E-36,0.99783,357.35576,0.93921,354.01629,0.87453,300.00825,1.0231,150.80085
33,Gen2E-37,0.99961,357.77141,0.95533,355.27709,0.88477,303.39373,1.01923,151.73164
34,Gen2E-5,0.99573,359.39226,0.92088,355.33637,0.86614,300.59455,1.02162,152.59401
35,Gen2E-7,0.99957,359.12245,0.94798,356.34052,0.88519,302.83349,1.02298,152.68063
36,Gen2W-1,0.99944,5.30047,0.81717,355.93618,0.86146,303.81361,1.03858,156.9838
37,Gen2W-11,0.99944,5.22766,0.8132,355.55316,0.86135,303.78728,1.03868,156.92278
38,Gen2W-12,0.99945,4.85749,0.82345,355.73602,0.86126,303.49314,1.03818,156.62413
39,Gen2W-21,0.99944,5.07524,0.81382,355.40378,0.86078,303.67961,1.03899,156.76846
40,Gen2W-24,0.99933,4.3638,0.81788,354.76437,0.8613,302.89501,1.0374,156.13178
41,Gen2W-25,0.99849,4.65633,0.80428,354.2004,0.85998,303.23446,1.0369,156.43067
42,Gen2W-5,0.99944,5.19041,0.8163,355.7798,0.86314,303.65613,1.03725,156.90665
43,Gen2W-6,0.99822,4.626,0.81904,355.229,0.8604,303.23448,1.03609,156.43858
