,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99987,358.91376,0.99688,358.7363,0.99966,358.51037
1,Gen1A-10,0.99974,349.65935,0.99966,349.56112,0.98468,348.01621,1.0116,346.5587
2,Gen1A-11,1.0,349.68644,0.99992,349.5925,0.98555,348.03337,1.012,346.57809
3,Gen1A-2,1.0,357.97005,0.99986,357.9541,0.99575,357.6734,1.00038,357.33017
4,Gen1A-3,1.0,359.33597,0.99988,359.33035,0.99731,359.20921,0.99923,359.05112
5,Gen1A-4,1.0,49.99998,0.9999,49.99784,0.99851,49.95509,0.99885,49.87655
6,Gen1A-5,1.0,349.94507,0.99991,349.8445,0.98537,348.27144,1.01152,346.94841
7,Gen1A-6,0.99873,349.07845,0.99865,348.98018,0.98351,347.39285,1.01082,345.96298
8,Gen1A-7,1.0,359.47023,0.99988,359.46445,0.9969,359.32776,0.99861,359.14798
9,Gen1A-8,0.99758,353.21166,0.99744,353.17099,0.98854,352.45921,1.0007,351.65861
10,Gen1A-9,0.99611,354.01638,0.99596,353.97954,0.98779,353.33973,0.99851,352.62531
11,Gen1B-1,1.00984,10.37858,1.00954,10.38849,0.99825,13.0818,1.01652,356.75645
12,Gen1B-11,0.99999,7.02756,0.99971,7.02495,0.98908,8.89528,1.01374,355.40849
13,Gen1B-12,0.99778,6.4718,0.99749,6.46705,0.98547,8.32004,1.01206,354.92084
14,Gen1B-13,1.00873,9.93964,1.0084,9.9492,0.99476,12.74259,1.01533,356.15478
15,Gen1B-14,1.01203,10.20758,1.01166,10.21758,0.99535,13.17847,1.01734,356.08249
16,Gen1B-2,1.0082,9.40245,1.00793,9.41009,0.99783,11.85487,1.01613,356.34561
17,Gen1B-3,1.01278,14.30337,1.01254,14.32018,1.00562,17.25295,1.01362,359.82415
18,Gen1B-3-1,1.01278,14.30337,1.01254,14.32018,1.00562,17.25295,1.01362,359.82415
19,Gen1B-4,1.00976,10.24269,1.00945,10.25263,0.9972,12.99843,1.01633,356.52751
20,Gen1B-4-1,1.01738,9.32605,1.01709,9.33359,1.00617,11.82071,1.02544,356.18839
21,Gen1B-5,1.00709,9.03109,1.00669,9.03902,0.98783,12.0061,1.01396,354.98867
