,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99894,358.89216,0.9997,358.76618,1.00469,358.89077
1,Gen1A-10,0.99974,349.65935,0.99724,349.30542,0.98837,348.44731,1.01265,349.59454
2,Gen1A-11,1.0,349.68644,0.9976,349.34793,0.98922,348.46752,1.01271,349.62022
3,Gen1A-2,1.0,357.97005,0.99877,357.91491,0.9988,357.73636,1.00592,357.93014
4,Gen1A-3,1.0,359.33597,0.99902,359.3168,0.99998,359.22484,1.004,359.31277
5,Gen1A-4,1.0,49.99998,0.99919,49.99433,1.00085,49.93722,1.00301,49.84674
6,Gen1A-5,1.0,349.94507,0.99746,349.58291,0.98915,348.69271,1.01339,349.89415
7,Gen1A-6,0.99873,349.07845,0.99627,348.7236,0.98714,347.83298,1.01153,349.02949
8,Gen1A-7,1.0,359.47023,0.99902,359.45069,0.99954,359.34293,1.00276,359.44817
9,Gen1A-8,0.99758,353.21166,0.99592,353.06769,0.992,352.65941,1.00575,353.17095
10,Gen1A-9,0.99611,354.01638,0.9945,353.88645,0.99119,353.51605,1.00382,353.97665
11,Gen1B-1,1.00984,10.37858,1.00861,10.41211,1.00812,13.77749,1.01438,7.72984
12,Gen1B-11,0.99999,7.02756,0.99856,7.02096,0.99546,9.60106,1.00923,4.85203
13,Gen1B-12,0.99778,6.4718,0.99627,6.45796,0.99221,9.01975,1.00691,4.31375
14,Gen1B-13,1.00873,9.93964,1.0074,9.97137,1.00666,13.4135,1.01313,7.23423
15,Gen1B-14,1.01203,10.20758,1.0106,10.24012,1.00947,13.82259,1.0154,7.42219
16,Gen1B-2,1.0082,9.40245,1.00699,9.42905,1.00613,12.5689,1.01377,6.89197
17,Gen1B-3,1.01278,14.30337,1.01185,14.36003,1.01275,18.01079,1.01371,11.56769
18,Gen1B-3-1,1.01278,14.30337,1.01185,14.36003,1.01275,18.01079,1.01371,11.56769
19,Gen1B-4,1.00976,10.24269,1.00849,10.27603,1.00796,13.68321,1.0142,7.56381
20,Gen1B-4-1,1.01738,9.32605,1.01613,9.35215,1.01511,12.5275,1.02294,6.79318
21,Gen1B-5,1.00709,9.03109,1.00553,9.05614,1.00398,12.62665,1.01141,6.22553
22,Gen1B-6,1.00616,8.66382,1.00451,8.68569,1.00247,12.29214,1.01014,5.83117
23,Gen1B-6-1,1.0065,8.94898,1.0049,8.97345,1.0033,12.58885,1.0109,6.10936
24,Gen1B-7,1.01203,10.20757,1.0106,10.24011,1.00948,13.82259,1.0154,7.42218
25,Gen2E-17,1.00083,358.47508,0.87359,357.36797,0.68533,21.03658,1.05517,57.8458
26,Gen2E-18,0.99988,358.55603,0.89488,357.5942,0.71548,18.88373,1.06031,58.46091
27,Gen2E-2,0.99958,358.89852,0.90258,357.93147,0.73417,17.49903,1.06151,59.54552
28,Gen2E-30,0.99954,358.06397,0.87508,357.05001,0.68353,20.51364,1.05361,57.51397
29,Gen2E-33,0.99956,357.34113,0.88431,356.31316,0.69115,18.24857,1.0526,57.19756
30,Gen2E-34,0.9996,358.89498,0.90229,357.9265,0.73504,17.50478,1.06287,59.47769
31,Gen2E-35,0.99738,357.34425,0.89138,356.30258,0.70317,16.92478,1.05225,57.54406
32,Gen2E-36,0.99783,357.35576,0.88709,356.30983,0.69554,17.76225,1.0526,57.26387
33,Gen2E-37,0.99961,357.77141,0.91535,356.95717,0.74768,14.26451,1.05486,59.37397
34,Gen2E-5,0.99573,359.39226,0.84722,357.65391,0.66894,22.22223,1.04044,58.55027
35,Gen2E-7,0.99957,359.12245,0.90073,358.19755,0.72887,18.52254,1.05638,59.27954
36,Gen2W-1,0.99944,5.30047,0.66236,5.32282,0.57706,56.34099,1.01668,61.20224
37,Gen2W-11,0.99944,5.22766,0.65167,5.17221,0.57628,56.12807,1.01653,61.15582
38,Gen2W-12,0.99945,4.85749,0.68089,4.64933,0.57683,54.26771,1.0167,60.94847
39,Gen2W-21,0.99944,5.07524,0.67691,5.02836,0.57719,56.43576,1.01504,60.98341
40,Gen2W-24,0.99933,4.3638,0.68222,4.05493,0.58241,55.13154,1.01744,60.25644
41,Gen2W-25,0.99849,4.65633,0.65429,4.32373,0.57583,54.25255,1.01735,60.682
42,Gen2W-5,0.99944,5.19041,0.65849,5.21334,0.58221,55.68146,1.0204,61.08995
43,Gen2W-6,0.99822,4.626,0.66503,4.28024,0.57644,53.19809,1.01864,60.74415
44,Gen3D-10,0.99723,5.21419,0.99287,4.91514,0.97525,359.67897,1.04801,90.38586
45,Gen3D-13,1.00098,5.46362,0.99719,5.20023,0.98106,359.95842,1.05307,90.60594
46,Gen3D-15,0.99715,5.47699,0.99182,5.12032,0.97226,359.90747,1.04837,90.56122
47,Gen3D-17,0.99349,4.7628,0.98933,4.47223,0.9717,359.22005,1.04482,89.95826
