,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99983,358.90656,0.9978,358.82567,0.99902,358.80167
1,Gen1A-10,0.99974,349.65935,0.99979,349.4807,0.98479,348.80515,1.00254,348.75853
2,Gen1A-11,1.0,349.68644,1.00005,349.51592,0.98559,348.82125,1.0028,348.7859
3,Gen1A-2,1.0,357.97005,0.99981,357.94109,0.99676,357.82073,0.99927,357.78561
4,Gen1A-3,1.0,359.33597,0.99984,359.3258,0.99818,359.26891,0.99893,359.24996
5,Gen1A-4,1.0,49.99998,0.99986,49.9952,0.99922,49.96443,0.99894,49.94178
6,Gen1A-5,1.0,349.94507,1.00006,349.76175,0.98549,349.06624,1.00269,349.07356
7,Gen1A-6,0.99873,349.07845,0.9988,348.90019,0.98345,348.19732,1.00159,348.17316
8,Gen1A-7,1.0,359.47023,0.99983,359.45981,0.99779,359.39415,0.9986,359.37294
9,Gen1A-8,0.99758,353.21166,0.99743,353.13838,0.9895,352.8321,0.99773,352.75951
10,Gen1A-9,0.99611,354.01638,0.99594,353.9499,0.98879,353.67574,0.99604,353.61145
11,Gen1B-1,1.00984,10.37858,1.0093,10.3948,1.00527,12.58134,1.01047,6.43063
12,Gen1B-11,0.99999,7.02756,0.99951,7.02131,0.99416,8.67058,1.00189,3.66256
13,Gen1B-12,0.99778,6.4718,0.99728,6.4616,0.99097,8.10248,1.00017,3.12271
14,Gen1B-13,1.00873,9.93964,1.00813,9.95508,1.00316,12.203,1.00955,5.94548
15,Gen1B-14,1.01203,10.20758,1.01135,10.22364,1.00528,12.5764,1.01282,6.11544
16,Gen1B-2,1.0082,9.40245,1.00771,9.41472,1.00385,11.44068,1.00878,5.61969
17,Gen1B-3,1.01278,14.30337,1.01235,14.33229,1.01055,16.68687,1.01205,10.09985
18,Gen1B-3-1,1.01278,14.30337,1.01235,14.33229,1.01055,16.68687,1.01205,10.09985
19,Gen1B-4,1.00976,10.24269,1.00919,10.2589,1.00482,12.47787,1.01044,6.26823
20,Gen1B-4-1,1.01738,9.32605,1.01687,9.33809,1.01265,11.39126,1.01811,5.51907
21,Gen1B-5,1.00709,9.03109,1.00635,9.04323,0.99917,11.39697,1.00844,4.96524
22,Gen1B-6,1.00616,8.66382,1.00537,8.67433,0.99717,11.05784,1.00748,4.5807
23,Gen1B-6-1,1.0065,8.94898,1.00574,8.96087,0.99822,11.34914,1.00807,4.85402
24,Gen1B-7,1.01203,10.20757,1.01135,10.22363,1.00528,12.57639,1.01282,6.11544
25,Gen2E-17,1.00083,358.47508,0.93504,353.743,0.84808,280.3885,1.05225,110.43697
26,Gen2E-18,0.99988,358.55603,0.94559,354.68099,0.84915,282.1366,1.05001,110.62511
27,Gen2E-2,0.99958,358.89852,0.94981,355.38331,0.84628,284.4155,1.05277,110.97421
28,Gen2E-30,0.99954,358.06397,0.93512,353.39208,0.84678,280.06639,1.05287,110.03833
29,Gen2E-33,0.99956,357.34113,0.94013,352.95776,0.84384,279.99454,1.05237,109.40544
30,Gen2E-34,0.9996,358.89498,0.94963,355.36965,0.84809,284.36124,1.05608,110.98884
31,Gen2E-35,0.99738,357.34425,0.94296,353.34056,0.84015,280.87275,1.05005,109.46192
32,Gen2E-36,0.99783,357.35576,0.9408,353.15494,0.84214,280.19004,1.04996,109.45288
33,Gen2E-37,0.99961,357.77141,0.95623,354.61956,0.84315,284.96609,1.0495,109.95836
34,Gen2E-5,0.99573,359.39226,0.92242,354.14212,0.83684,280.31748,1.0464,111.17908
35,Gen2E-7,0.99957,359.12245,0.94884,355.56568,0.85023,283.67586,1.05178,111.22149
36,Gen2W-1,0.99944,5.30047,0.82008,352.94528,0.84833,279.82554,1.05644,116.02943
37,Gen2W-11,0.99944,5.22766,0.81571,352.40736,0.84818,279.82546,1.05651,115.97402
38,Gen2W-12,0.99945,4.85749,0.82843,353.05441,0.84761,279.69366,1.05623,115.67143
39,Gen2W-21,0.99944,5.07524,0.82262,352.87812,0.84822,279.69081,1.05617,115.8548
40,Gen2W-24,0.99933,4.3638,0.8264,352.27849,0.84857,278.94259,1.05344,115.24063
41,Gen2W-25,0.99849,4.65633,0.81334,351.42221,0.84638,279.39355,1.05472,115.4775
42,Gen2W-5,0.99944,5.19041,0.81908,352.7438,0.84951,279.71451,1.05526,115.92284
43,Gen2W-6,0.99822,4.626,0.82245,352.29141,0.84615,279.50187,1.05432,115.45503
44,Gen3D-10,0.99723,5.21419,0.99519,4.94844,0.9458,345.80317,0.99582,116.27863
45,Gen3D-13,1.00098,5.46362,0.99923,5.2218,0.95344,346.24968,1.00535,116.49151
46,Gen3D-15,0.99715,5.47699,0.99464,5.17077,0.94145,345.73524,0.9951,116.54319
47,Gen3D-17,0.99349,4.7628,0.99155,4.50301,0.94296,345.35783,0.99409,115.81802
