,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99887,358.89278,0.99973,358.77018,1.00345,358.89426
1,Gen1A-10,0.99974,349.65935,0.99697,349.31246,0.98825,348.48955,1.0132,349.52075
2,Gen1A-11,1.0,349.68644,0.99734,349.35434,0.98909,348.50939,1.01329,349.56159
3,Gen1A-2,1.0,357.97005,0.99868,357.91609,0.99883,357.74375,1.00475,357.92515
4,Gen1A-3,1.0,359.33597,0.99896,359.31717,1.00001,359.22732,1.00275,359.31694
5,Gen1A-4,1.0,49.99998,0.99913,49.99582,1.00088,49.9363,1.00167,49.86032
6,Gen1A-5,1.0,349.94507,0.99718,349.59057,0.98904,348.73396,1.01381,349.82873
7,Gen1A-6,0.99873,349.07845,0.996,348.73016,0.98701,347.87651,1.0122,348.95244
8,Gen1A-7,1.0,359.47023,0.99895,359.45106,0.99957,359.34556,1.00169,359.45425
9,Gen1A-8,0.99758,353.21166,0.99578,353.07001,0.99199,352.68051,1.00537,353.13241
10,Gen1A-9,0.99611,354.01638,0.99437,353.88867,0.99119,353.53483,1.00331,353.94349
11,Gen1B-1,1.00984,10.37858,1.00856,10.41073,1.00825,13.8105,1.013,7.3998
12,Gen1B-11,0.99999,7.02756,0.9985,7.02119,0.99556,9.63728,1.00787,4.57215
13,Gen1B-12,0.99778,6.4718,0.9962,6.45832,0.99231,9.05626,1.00571,4.03282
14,Gen1B-13,1.00873,9.93964,1.00735,9.96972,1.00683,13.44477,1.0117,6.90711
15,Gen1B-14,1.01203,10.20758,1.01055,10.23816,1.00967,13.8519,1.01407,7.08783
16,Gen1B-2,1.0082,9.40245,1.00694,9.42807,1.00626,12.60344,1.01237,6.57451
17,Gen1B-3,1.01278,14.30337,1.01182,14.3585,1.01284,18.04705,1.01283,11.17841
18,Gen1B-3-1,1.01278,14.30337,1.01182,14.3585,1.01284,18.04705,1.01283,11.17841
19,Gen1B-4,1.00976,10.24269,1.00844,10.27451,1.00811,13.71543,1.01279,7.23462
20,Gen1B-4-1,1.01738,9.32605,1.01608,9.35111,1.01525,12.56164,1.02154,6.47464
21,Gen1B-5,1.00709,9.03109,1.00548,9.05401,1.00421,12.65408,1.00989,5.90676
22,Gen1B-6,1.00616,8.66382,1.00445,8.68339,1.00272,12.31812,1.00864,5.51509
23,Gen1B-6-1,1.0065,8.94898,1.00485,8.97119,1.00354,12.61548,1.00935,5.79163
24,Gen1B-7,1.01203,10.20757,1.01055,10.23816,1.00967,13.85189,1.01407,7.08782
25,Gen2E-17,1.00083,358.47508,0.86752,356.88774,0.68818,12.83095,1.07653,13.15537
26,Gen2E-18,0.99988,358.55603,0.89097,357.25408,0.71836,10.89216,1.08024,14.29725
27,Gen2E-2,0.99958,358.89852,0.9002,357.69431,0.73799,9.76767,1.07716,15.85331
28,Gen2E-30,0.99954,358.06397,0.86832,356.5222,0.68624,12.31463,1.07498,12.818
29,Gen2E-33,0.99956,357.34113,0.87834,355.82427,0.69404,10.17055,1.07282,12.7246
30,Gen2E-34,0.9996,358.89498,0.89988,357.68801,0.73891,9.76883,1.07844,15.79888
31,Gen2E-35,0.99738,357.34425,0.88708,355.91956,0.70631,8.98265,1.07087,13.36952
32,Gen2E-36,0.99783,357.35576,0.88202,355.87667,0.69838,9.71669,1.07279,12.90041
33,Gen2E-37,0.99961,357.77141,0.91233,356.67324,0.75171,6.74726,1.06805,16.0193
34,Gen2E-5,0.99573,359.39226,0.8465,357.49555,0.67304,14.02801,1.05872,13.76115
35,Gen2E-7,0.99957,359.12245,0.89824,357.94862,0.73223,10.66143,1.07437,15.43757
