,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99897,358.89369,0.99936,358.78883,0.99812,358.7897
1,Gen1A-10,0.99974,349.65935,0.99728,349.32567,0.98685,348.61334,1.00462,348.6208
2,Gen1A-11,1.0,349.68644,0.99764,349.36693,0.98767,348.63425,1.00478,348.63592
3,Gen1A-2,1.0,357.97005,0.9988,357.91783,0.99839,357.77208,0.99881,357.75737
4,Gen1A-3,1.0,359.33597,0.99905,359.3177,0.99967,359.24052,0.9978,359.24746
5,Gen1A-4,1.0,49.99998,0.99921,49.99549,1.00062,49.94069,0.99753,49.89179
6,Gen1A-5,1.0,349.94507,0.9975,349.60418,0.9877,348.85915,1.0049,348.93947
7,Gen1A-6,0.99873,349.07845,0.99631,348.74338,0.98552,348.00287,1.00368,348.03506
8,Gen1A-7,1.0,359.47023,0.99904,359.45155,0.99921,359.36079,0.9969,359.37499
9,Gen1A-8,0.99758,353.21166,0.99596,353.07479,0.99115,352.74386,0.9981,352.68796
10,Gen1A-9,0.99611,354.01638,0.99454,353.89296,0.99043,353.5927,0.99624,353.54728
11,Gen1B-1,1.00984,10.37858,1.00862,10.40958,1.00837,13.65527,1.00984,5.9546
12,Gen1B-11,0.99999,7.02756,0.99859,7.02104,0.99562,9.53195,1.00326,3.21318
13,Gen1B-12,0.99778,6.4718,0.9963,6.45837,0.99238,8.95422,1.0013,2.6829
14,Gen1B-13,1.00873,9.93964,1.00741,9.9687,1.00695,13.28821,1.00857,5.46822
15,Gen1B-14,1.01203,10.20758,1.01061,10.23718,1.00981,13.69019,1.01136,5.63365
16,Gen1B-2,1.0082,9.40245,1.00701,9.42706,1.00634,12.46038,1.0088,5.14716
17,Gen1B-3,1.01278,14.30337,1.01186,14.35669,1.01295,17.86589,1.01116,9.61281
18,Gen1B-3-1,1.01278,14.30337,1.01186,14.35669,1.01295,17.86589,1.01116,9.61281
19,Gen1B-4,1.00976,10.24269,1.0085,10.27341,1.00823,13.559,1.00965,5.79139
20,Gen1B-4-1,1.01738,9.32605,1.01615,9.35012,1.01534,12.41751,1.01799,5.04737
21,Gen1B-5,1.00709,9.03109,1.00555,9.0533,1.00434,12.49743,1.00677,4.48523
22,Gen1B-6,1.00616,8.66382,1.00452,8.68281,1.00287,12.16228,1.00562,4.09777
23,Gen1B-6-1,1.0065,8.94898,1.00492,8.97052,1.00368,12.4576,1.00621,4.37389
24,Gen1B-7,1.01203,10.20757,1.01061,10.23717,1.00981,13.69018,1.01136,5.63364
25,Gen2E-17,1.00083,358.47508,0.87627,356.80421,0.71858,9.11604,1.10198,315.97998
26,Gen2E-18,0.99988,358.55603,0.89775,357.17298,0.7457,7.4094,1.10165,317.06134
27,Gen2E-2,0.99958,358.89852,0.90606,357.60899,0.7639,6.47661,1.09218,318.80198
28,Gen2E-30,0.99954,358.06397,0.87719,356.44749,0.71659,8.62551,1.09868,315.63087
29,Gen2E-33,0.99956,357.34113,0.88646,355.75821,0.72348,6.66235,1.09407,315.58679
30,Gen2E-34,0.9996,358.89498,0.90577,357.60255,0.76487,6.47469,1.09381,318.77309
31,Gen2E-35,0.99738,357.34425,0.89411,355.84858,0.73434,5.60239,1.0899,316.27268
32,Gen2E-36,0.99783,357.35576,0.88956,355.80775,0.72714,6.24754,1.09418,315.74781
33,Gen2E-37,0.99961,357.77141,0.91774,356.61039,0.77639,3.73976,1.0776,319.12354
34,Gen2E-5,0.99573,359.39226,0.85442,357.34137,0.70406,10.18627,1.07996,316.89359
35,Gen2E-7,0.99957,359.12245,0.90419,357.85909,0.75833,7.25898,1.09376,318.32457
36,Gen2W-1,0.99944,5.30047,0.66403,2.95334,0.61539,39.14458,1.08001,316.38616
37,Gen2W-11,0.99944,5.22766,0.65413,2.6934,0.6148,38.9655,1.08044,316.36182
38,Gen2W-12,0.99945,4.85749,0.68069,2.4599,0.61581,37.35714,1.08105,316.25776
39,Gen2W-21,0.99944,5.07524,0.67263,2.72904,0.61479,39.23915,1.08205,316.14495
40,Gen2W-24,0.99933,4.3638,0.67834,1.80527,0.61964,37.97997,1.08505,315.56091
41,Gen2W-25,0.99849,4.65633,0.65121,1.79965,0.61464,37.29651,1.08034,316.02507
42,Gen2W-5,0.99944,5.19041,0.66067,2.82062,0.62067,38.53884,1.07904,316.36131
43,Gen2W-6,0.99822,4.626,0.66714,1.97738,0.61596,36.40856,1.07928,316.17796
44,Gen3D-10,0.99723,5.21419,0.99293,4.90955,0.97578,357.03237,0.97693,13.18623
45,Gen3D-13,1.00098,5.46362,0.99723,5.19282,0.98158,357.32721,0.98433,13.52835
46,Gen3D-15,0.99715,5.47699,0.99189,5.11735,0.97328,357.22804,0.97602,13.19101
47,Gen3D-17,0.99349,4.7628,0.98938,4.46578,0.97229,356.57637,0.97455,12.73656
48,Gen3D-20,1.00126,6.34186,0.99783,6.10488,0.98287,358.28948,0.98522,14.5649
49,Gen3D-23,0.99638,5.41177,0.99117,5.05452,0.97241,357.1677,0.97488,13.13291
50,Gen3D-25,0.99478,5.48591,0.98884,5.08576,0.96833,357.19594,0.97157,12.98642
51,Gen3D-26,0.99784,5.56485,0.99265,5.20941,0.97403,357.32862,0.97669,13.28479
52,Gen3D-29,0.99563,5.62378,0.98958,5.21832,0.96892,357.33355,0.97229,13.09434
53,Gen3D-30,0.98896,5.10097,0.98225,4.65142,0.95949,356.73895,0.96281,12.37724
54,Gen3D-31,0.99536,5.29517,0.99015,4.93672,0.97125,357.04558,0.9738,13.00625
55,Gen3D-32,0.99369,5.15668,0.98836,4.78919,0.96901,356.89091,0.97185,12.81698
56,Gen3D-4,0.99982,5.75322,0.99475,5.40634,0.97633,357.53316,0.97761,13.53297
57,Gen3D-5,0.99832,5.59331,0.99325,5.24443,0.97473,357.366,0.97673,13.34795
58,Gen3L-10,0.99156,6.37629,0.98636,6.04983,0.96813,358.27591,0.96757,14.36736
59,Gen3L-18,0.99793,6.99725,0.99275,6.67833,0.97515,358.92745,0.97418,15.06136
60,Gen3L-2,0.99472,6.78569,0.98882,6.42644,0.96973,358.65597,0.97022,14.58879
61,Gen3L-20,0.99962,7.43278,0.99448,7.11934,0.97737,359.38386,0.97632,15.5504
62,Gen3L-21,0.99962,7.80925,0.99455,7.50282,0.97803,359.7796,0.97746,15.99292
63,Gen3L-22,0.99962,7.89976,0.99458,7.59545,0.97815,359.87605,0.97756,16.1022
64,Gen3L-26-1,0.99565,355.64869,0.99147,355.34141,0.97371,345.69913,0.97739,4.63529
65,Gen3L-27,0.99415,353.81379,0.98973,353.48877,0.96954,343.52566,0.97644,2.70305
66,Gen3L-29,0.99961,356.00317,0.99574,355.73082,0.97853,345.80942,0.98374,5.4487
67,Gen3L-3,0.99691,6.99597,0.99134,6.65645,0.97318,358.89812,0.97331,14.93054
68,Gen3L-30,0.99785,355.86609,0.99376,355.56573,0.97629,345.93309,0.97918,4.90736
69,Gen3L-31,0.99985,13.02897,0.99464,12.76354,0.99099,5.50742,0.97531,22.80923
70,Gen3L-32,0.99745,9.51904,0.99142,9.182,0.98317,1.54048,0.97505,18.02467
71,Gen3L-33,0.99982,344.48599,0.98799,343.54066,0.94451,332.25188,0.98787,349.28925
72,Gen3L-34,1.00519,344.31499,0.988,342.61546,0.95147,330.38451,0.99539,349.30199
73,Gen3L-35,1.00017,344.35753,0.99044,343.48895,0.95691,331.58103,0.9907,350.91269
74,Gen3L-36,1.00967,350.7457,1.0037,350.32398,0.99108,338.49685,1.00676,359.38548
75,Gen3L-37,0.9999,358.11844,0.99559,357.8043,0.98112,348.65878,0.9824,6.9969
76,Gen3L-38,1.01988,348.04173,1.01356,347.55303,1.00059,335.73184,1.01647,356.02706
77,Gen3L-38-1,0.98956,344.33005,0.98147,343.64225,0.94798,332.02054,0.97925,351.03459
78,Gen3L-39,0.99124,6.30313,0.98573,5.95996,0.96688,358.17817,0.96711,14.19142
79,Gen3L-40,0.9912,353.17789,0.9867,352.8459,0.96577,342.78169,0.97402,2.03859
80,Gen3L-41,0.99411,358.3133,0.98993,358.00691,0.97699,348.86717,0.97729,7.28222
81,Gen3L-42,0.99075,337.41959,0.98105,336.29246,0.94031,323.70287,0.99368,342.08241
82,Gen3L-49,0.99968,338.49818,0.99043,337.47264,0.95337,324.97887,1.00784,343.1022
83,Gen3L-57,0.99252,344.31218,0.9856,343.73323,0.95358,331.83444,0.98425,351.5364
84,Gen3L-58,0.99545,345.64471,0.98831,345.07402,0.95715,333.1991,0.98708,352.9522
85,Gen3L-59,0.99252,344.31218,0.9856,343.73323,0.95358,331.83444,0.98425,351.5364
86,Gen3L-6,0.99138,6.30404,0.98491,5.90936,0.96429,358.11179,0.96546,13.87175
87,Gen3L-60,0.99252,344.31218,0.9856,343.73323,0.95358,331.83444,0.98425,351.5364
88,Gen3L-61,0.99035,344.19758,0.98266,343.53747,0.9509,331.79221,0.98116,351.10754
89,Gen3L-62,0.99035,344.19758,0.98266,343.53747,0.9509,331.79221,0.98116,351.10754
90,Gen3L-63,0.99825,346.29287,0.99065,345.69308,0.95964,333.81491,0.98971,353.57118
91,Gen3L-64,0.99825,346.29287,0.99065,345.69308,0.95964,333.81491,0.98971,353.57118
92,Gen3L-65,0.99268,344.38733,0.98303,343.51875,0.94975,331.61083,0.98329,350.94249
93,Gen3L-66,0.99268,344.38733,0.98303,343.51875,0.94975,331.61083,0.98329,350.94249
94,Gen3L-67,0.99903,337.8537,0.98942,336.79724,0.94788,324.34763,1.00294,342.36132
95,Gen3L-68,0.99903,337.8537,0.98942,336.79724,0.94788,324.34763,1.00294,342.36132
96,Gen3L-7,0.99145,6.36087,0.9851,5.97275,0.96473,358.17898,0.96589,13.96843
97,Gen3L-8,0.99168,6.55358,0.9854,6.17131,0.96535,358.38494,0.96667,14.20043
98,LCC1受端,0.99956,349.8432,0.9968,349.45345,0.98585,348.64695,1.00422,348.83908
99,LCC1送端,0.99235,0.22174,0.86945,357.77325,0.72047,7.56498,1.05397,317.59818
100,LCC4受端,0.98717,5.31753,0.97941,4.80614,0.95442,356.88822,0.95788,12.33981
101,LCC4送端,0.99959,6.1992,0.8932,3.02971,0.75736,7.97857,1.0305,322.89485
102,LCC5受端,0.99765,344.36769,0.98051,342.65809,0.94437,330.42029,0.9879,349.35662
103,LCC5送端,0.99024,2.82864,0.66555,359.83253,0.61071,36.07863,1.07037,314.31431
104,LCC6受端,0.99987,346.89128,0.99255,346.33385,0.962,334.47438,0.99146,354.28648
105,LCC6送端,1.00606,8.59365,1.00441,8.61201,1.00268,12.09404,1.00549,4.02641
106,LCC7受端,0.9864,5.2673,0.9782,4.76082,0.95271,356.902,0.95553,12.10935
107,LCC7送端,0.99987,6.38932,0.89251,3.25304,0.75782,8.30359,1.03263,323.08687
108,bus-9001,0.99242,0.24501,0.86948,357.79708,0.72059,7.58671,1.05409,317.62004
109,bus-9003,0.99999,6.41224,0.89259,3.27639,0.75798,8.325,1.03281,323.10941
110,bus-9004,0.99962,6.22243,0.89319,3.05337,0.75745,8.0003,1.03058,322.91781
111,bus-9006,0.99911,2.6094,0.88115,359.94922,0.73838,8.03163,1.05171,319.70324
112,bus-9007,1.00402,5.45588,0.89104,2.54717,0.75544,8.7857,1.04699,322.28206
113,bus-9031,1.0008,7.07498,0.89336,3.92054,0.76087,8.74877,1.03362,323.74789
114,bus-9032,1.00052,6.84165,0.8931,3.69375,0.75986,8.59939,1.03334,323.5231
115,bus-9033,1.0007,6.99723,0.89327,3.84497,0.76053,8.69909,1.03352,323.67298
116,bus-9034,1.00033,6.68599,0.89291,3.54247,0.75918,8.49998,1.03314,323.37315
117,bus-9035,1.00029,6.64592,0.89287,3.50351,0.75901,8.4742,1.0331,323.32846
118,bus-9036,1.00023,6.60699,0.89282,3.46568,0.75883,8.4495,1.03304,323.29197
119,bus-9037,1.00029,6.64592,0.89287,3.50351,0.75901,8.4742,1.0331,323.32846
120,bus-9038,1.00023,6.60699,0.89282,3.46568,0.75883,8.4495,1.03304,323.29197
121,bus-9041,1.00067,7.08126,0.89418,3.8871,0.76119,8.54968,1.03163,323.74809
122,bus-9042,0.99999,6.53535,0.89355,3.35714,0.75882,8.2005,1.03096,323.22033
123,bus-9043,1.00005,6.57429,0.8936,3.39494,0.75899,8.22521,1.03102,323.25798
124,bus-9071,1.00461,5.93179,0.89161,3.0128,0.75758,9.09184,1.04758,322.73172
125,bus-9072,1.00435,5.72858,0.89137,2.81398,0.75666,8.96116,1.04732,322.53972
126,bus1A-1,0.99855,359.13714,0.99757,359.11543,0.99775,359.02256,0.99585,359.03095
127,bus1A-10,0.99758,353.21167,0.99596,353.0748,0.99115,352.74387,0.9981,352.68796
128,bus1A-11,0.99661,352.93728,0.99496,352.79339,0.98986,352.44881,0.99732,352.3876
129,bus1A-12,0.99961,349.8883,0.99707,349.54238,0.9869,348.80066,1.00436,348.88068
130,bus1A-13,0.99963,349.82039,0.99689,349.43547,0.98599,348.63542,1.0043,348.81514
131,bus1A-14,0.9988,349.10288,0.99635,348.7605,0.98554,348.00421,1.0037,348.06931
132,bus1A-15,1.0,349.67117,0.99755,349.34083,0.98709,348.64188,1.0049,348.6267
133,bus1A-16,0.99974,349.65935,0.99728,349.32568,0.98685,348.61334,1.00461,348.6208
134,bus1A-17,0.99941,349.45721,0.99698,349.12417,0.98644,348.39952,1.00431,348.41126
135,bus1A-18,0.99874,349.23554,0.99633,348.90312,0.98565,348.17324,1.00368,348.18868
136,bus1A-19,0.9988,349.00443,0.99637,348.66534,0.98554,347.9111,1.00372,347.96872
137,bus1A-2,0.99691,358.78939,0.99592,358.76521,0.99617,358.66666,0.9946,358.67143
138,bus1A-20,0.99923,349.94892,0.99683,349.63538,0.98619,349.01941,1.00427,348.8559
139,bus1A-21,0.99727,349.75485,0.99488,349.44218,0.98386,348.84095,1.0026,348.61578
140,bus1A-22,0.99866,349.15423,0.99626,348.82325,0.9855,348.09677,1.00363,348.10297
141,bus1A-3,0.9991,358.85946,0.99807,358.83148,0.99844,358.72769,0.99715,358.72923
142,bus1A-4,0.99789,358.90464,0.99689,358.88029,0.99709,358.78603,0.99551,358.78983
143,bus1A-5,0.99918,358.9039,0.99816,358.87654,0.99849,358.77522,0.99714,358.77707
144,bus1A-6,0.99765,358.78137,0.99665,358.75557,0.99681,358.66298,0.99542,358.66343
145,bus1A-7,0.99595,355.43575,0.99444,355.32975,0.9914,355.07376,0.99556,355.04501
146,bus1A-8,0.99751,358.77806,0.99651,358.75278,0.99669,358.66178,0.99528,358.6622
147,bus1A-9,0.99609,354.01646,0.99452,353.89304,0.99041,353.59278,0.99622,353.54736
148,bus1B-1,0.99911,7.60129,0.99772,7.60422,0.99484,10.36552,1.00156,3.58799
149,bus1B-10,1.00766,9.42716,1.00622,9.45268,1.00537,12.83844,1.00741,4.91622
150,bus1B-11,1.01203,10.20759,1.01061,10.2372,1.00981,13.69021,1.01136,5.63366
151,bus1B-12,1.00616,8.66383,1.00452,8.68282,1.00287,12.16229,1.00562,4.09777
