,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99977,358.90488,0.9982,358.83586,0.9993,358.88425
1,Gen1A-10,0.99974,349.65935,0.99965,349.4608,0.98553,348.91114,1.00069,349.3303
2,Gen1A-11,1.0,349.68644,0.99991,349.49693,0.98631,348.92622,1.00092,349.35664
3,Gen1A-2,1.0,357.97005,0.99975,357.93804,0.99721,357.83855,0.99947,357.90845
4,Gen1A-3,1.0,359.33597,0.99978,359.32475,0.99856,359.27544,0.99924,359.30926
5,Gen1A-4,1.0,49.99998,0.99982,49.99479,0.99953,49.96521,0.99929,49.9483
6,Gen1A-5,1.0,349.94507,0.99991,349.74132,0.98623,349.17258,1.0009,349.63087
7,Gen1A-6,0.99873,349.07845,0.99865,348.8803,0.98418,348.30541,0.99971,348.74772
8,Gen1A-7,1.0,359.47023,0.99978,359.45874,0.99817,359.40114,0.99891,359.44046
9,Gen1A-8,0.99758,353.21166,0.99734,353.13045,0.99009,352.88052,0.99744,353.04917
10,Gen1A-9,0.99611,354.01638,0.99585,353.94273,0.98936,353.71904,0.99587,353.87174
11,Gen1B-1,1.00984,10.37858,1.00923,10.39651,1.00695,12.56,1.00874,8.69946
12,Gen1B-11,0.99999,7.02756,0.99943,7.02084,0.99536,8.67639,0.99946,5.60951
13,Gen1B-12,0.99778,6.4718,0.9972,6.46073,0.99225,8.10937,0.99754,5.05869
14,Gen1B-13,1.00873,9.93964,1.00805,9.95669,1.00516,12.17802,1.00769,8.236
15,Gen1B-14,1.01203,10.20758,1.01127,10.22528,1.00765,12.5448,1.01094,8.45861
16,Gen1B-2,1.0082,9.40245,1.00764,9.41607,1.00528,11.42825,1.00702,7.79886
17,Gen1B-3,1.01278,14.30337,1.01229,14.33528,1.01177,16.65813,1.01125,12.52359
18,Gen1B-3-1,1.01278,14.30337,1.01229,14.33528,1.01177,16.65813,1.01125,12.52359
19,Gen1B-4,1.00976,10.24269,1.00912,10.26061,1.00664,12.45461,1.00868,8.55008
20,Gen1B-4-1,1.01738,9.32605,1.0168,9.33941,1.01419,11.37732,1.01628,7.71039
21,Gen1B-5,1.00709,9.03109,1.00627,9.04445,1.00185,11.36591,1.00625,7.28743
22,Gen1B-6,1.00616,8.66382,1.00527,8.67537,1.00013,11.02537,1.00523,6.90996
23,Gen1B-6-1,1.0065,8.94898,1.00565,8.96206,1.00104,11.31623,1.00578,7.19033
24,Gen1B-7,1.01203,10.20757,1.01127,10.22527,1.00765,12.54479,1.01095,8.4586
25,Gen2E-17,1.00083,358.47508,0.93056,354.76138,0.8754,302.37495,1.0273,154.11238
26,Gen2E-18,0.99988,358.55603,0.94224,355.53325,0.88041,303.43249,1.02359,154.42056
27,Gen2E-2,0.99958,358.89852,0.94694,356.17766,0.88312,305.01882,1.02395,155.02057
28,Gen2E-30,0.99954,358.06397,0.93059,354.38258,0.874,302.05402,1.0269,153.71068
29,Gen2E-33,0.99956,357.34113,0.93597,353.87944,0.87344,301.7037,1.02582,153.14372
30,Gen2E-34,0.9996,358.89498,0.94677,356.16613,0.8847,304.97625,1.02612,155.00365
31,Gen2E-35,0.99738,357.34425,0.93939,354.19932,0.8726,302.19819,1.02294,153.29137
32,Gen2E-36,0.99783,357.35576,0.93696,354.04724,0.87237,301.77716,1.02362,153.19679
33,Gen2E-37,0.99961,357.77141,0.9536,355.30323,0.88415,305.03244,1.01898,154.20163
34,Gen2E-5,0.99573,359.39226,0.91764,355.38425,0.86378,302.4238,1.02229,154.97991
35,Gen2E-7,0.99957,359.12245,0.94591,356.37392,0.8837,304.56619,1.02317,155.09546
36,Gen2W-1,0.99944,5.30047,0.8091,355.88674,0.85551,306.04312,1.0409,159.22509
37,Gen2W-11,0.99944,5.22766,0.80464,355.47727,0.85541,306.01548,1.04102,159.1648
38,Gen2W-12,0.99945,4.85749,0.81652,355.74678,0.85545,305.7025,1.04048,158.872
39,Gen2W-21,0.99944,5.07524,0.80788,355.50049,0.85486,305.9196,1.04142,159.00863
40,Gen2W-24,0.99933,4.3638,0.81197,354.85118,0.85544,305.12327,1.03995,158.37428
41,Gen2W-25,0.99849,4.65633,0.79759,354.26515,0.85415,305.44462,1.03917,158.67818
42,Gen2W-5,0.99944,5.19041,0.80803,355.72121,0.85734,305.87419,1.03939,159.15038
43,Gen2W-6,0.99822,4.626,0.81115,355.18212,0.85468,305.42969,1.03825,158.69055
44,Gen3D-10,0.99723,5.21419,0.99516,4.96425,0.96,348.6267,0.98661,169.26271
45,Gen3D-13,1.00098,5.46362,0.99921,5.23653,0.96678,349.03839,0.99569,169.49492
46,Gen3D-15,0.99715,5.47699,0.99461,5.1886,0.95711,348.60895,0.98583,169.49084
47,Gen3D-17,0.99349,4.7628,0.99152,4.51853,0.95697,348.18395,0.98477,168.79954
48,Gen3D-20,1.00126,6.34186,0.99962,6.13917,0.96865,350.12479,0.99742,170.41967
49,Gen3D-23,0.99638,5.41177,0.99387,5.1252,0.95624,348.5531,0.98569,169.41852
50,Gen3D-25,0.99478,5.48591,0.99193,5.16968,0.9518,348.39191,0.98547,169.43927
51,Gen3D-26,0.99784,5.56485,0.99534,5.27936,0.95798,348.71151,0.98805,169.57173
52,Gen3D-29,0.99563,5.62378,0.99273,5.30369,0.95235,348.50323,0.98685,169.56914
53,Gen3D-30,0.98896,5.10097,0.98574,4.75133,0.94234,347.74666,0.97887,168.99962
54,Gen3D-31,0.99536,5.29517,0.99285,5.00794,0.95509,348.42158,0.98474,169.29893
55,Gen3D-32,0.99369,5.15668,0.99112,4.86339,0.95281,348.22277,0.9833,169.14907
56,Gen3D-4,0.99982,5.75322,0.99737,5.47347,0.95981,348.95163,0.98862,169.77403
57,Gen3D-5,0.99832,5.59331,0.99587,5.31234,0.9585,348.76851,0.98815,169.60739
58,Gen3L-10,0.99156,6.37629,0.98895,6.10222,0.95071,349.80488,0.97796,170.42517
59,Gen3L-18,0.99793,6.99725,0.99533,6.72778,0.95767,350.51599,0.98386,171.07213
60,Gen3L-2,0.99472,6.78569,0.99177,6.4875,0.9522,350.0439,0.98207,170.79668
61,Gen3L-20,0.99962,7.43278,0.99704,7.16669,0.95995,351.01768,0.98525,171.52771
62,Gen3L-21,0.99962,7.80925,0.99707,7.54769,0.96086,351.47529,0.98499,171.93172
63,Gen3L-22,0.99962,7.89976,0.99708,7.63961,0.96099,351.58716,0.98491,172.02823
64,Gen3L-26-1,0.99565,355.64869,0.99331,355.3832,0.96138,338.92904,0.98506,159.31351
65,Gen3L-27,0.99415,353.81379,0.99161,353.53312,0.95667,336.86868,0.98174,157.4022
66,Gen3L-29,0.99961,356.00317,0.99736,355.75914,0.96578,339.58763,0.98349,159.71498
67,Gen3L-3,0.99691,6.99597,0.99412,6.71165,0.95578,350.3919,0.98354,171.0433
68,Gen3L-30,0.99785,355.86609,0.99555,355.60547,0.96384,339.19843,0.98658,159.54116
69,Gen3L-31,0.99985,13.02897,0.99718,12.79274,0.97505,358.01117,0.99567,177.26377
70,Gen3L-32,0.99745,9.51904,0.99441,9.23379,0.96676,353.36597,0.99615,173.55541
71,Gen3L-33,0.99982,344.48599,0.99319,343.73311,0.93707,323.16967,0.9952,147.31973
72,Gen3L-34,1.00519,344.31499,0.99502,343.09291,0.93541,322.35777,0.99988,147.1855
73,Gen3L-35,1.00017,344.35753,0.99449,343.69195,0.94307,324.17287,0.99569,147.34645
74,Gen3L-36,1.00967,350.7457,1.00613,350.38624,0.97866,332.55137,1.01099,153.67906
75,Gen3L-37,0.9999,358.11844,0.99762,357.85207,0.9697,341.51598,0.99577,161.84868
76,Gen3L-38,1.01988,348.04173,1.01616,347.63726,0.98923,329.33555,1.02084,150.9488
77,Gen3L-38-1,0.98956,344.33005,0.9849,343.78216,0.93592,324.48818,0.98473,147.33894
78,Gen3L-39,0.99124,6.30313,0.98848,6.01714,0.94949,349.63181,0.97824,170.32958
